#机器人id	阵型类型	阵型ID	位置	武将id
id	type	formation	pos	role
10084	12	16000101	2	12000025
10084	12	16000101	6	12000033
10085	12	16000101	5	12000017
10085	12	16000101	2	12000041
10085	12	16000101	6	12000048
10086	12	16000101	5	12000011
10086	12	16000101	2	12000029
10086	12	16000101	6	12000046
10087	12	16000101	5	12000020
10087	12	16000101	2	12000029
10087	12	16000101	6	12000028
10088	12	16000101	5	12000014
10088	12	16000101	2	12000044
10088	12	16000101	6	12000029
10089	12	16000101	5	12000019
10089	12	16000101	2	12000037
10089	12	16000101	6	12000048
10090	12	16000101	5	12000003
10090	12	16000101	2	12000049
10090	12	16000101	6	12000038
10091	12	16000101	5	12000003
10091	12	16000101	2	12000041
10091	12	16000101	6	12000022
10092	12	16000101	5	12000002
10092	12	16000101	2	12000027
10092	12	16000101	6	12000025
10093	12	16000101	5	12000003
10093	12	16000101	2	12000038
10093	12	16000101	6	12000041
10094	12	16000101	5	12000008
10094	12	16000101	2	12000032
10094	12	16000101	6	12000030
10095	12	16000101	5	12000016
10095	12	16000101	2	12000030
10095	12	16000101	6	12000043
10096	12	16000101	5	12000006
10096	12	16000101	2	12000022
10096	12	16000101	6	12000043
10097	12	16000101	5	12000010
10097	12	16000101	2	12000022
10097	12	16000101	6	12000027
10098	12	16000101	5	12000002
10098	12	16000101	2	12000023
10098	12	16000101	6	12000047
10099	12	16000101	5	12000002
10099	12	16000101	2	12000045
10099	12	16000101	6	12000038
10100	12	16000101	5	12000003
10100	12	16000101	2	12000033
10100	12	16000101	6	12000030
10101	12	16000101	5	12000002
10101	12	16000101	2	12000034
10101	12	16000101	6	12000039
10102	12	16000101	5	12000003
10102	12	16000101	2	12000049
10102	12	16000101	6	12000040
10103	12	16000101	5	12000004
10103	12	16000101	2	12000049
10103	12	16000101	6	12000036
10104	12	16000101	5	12000016
10104	12	16000101	2	12000049
10104	12	16000101	6	12000034
10105	12	16000101	5	12000005
10105	12	16000101	2	12000023
10105	12	16000101	6	12000049
10106	12	16000101	5	12000009
10106	12	16000101	2	12000034
10106	12	16000101	6	12000042
10107	12	16000101	5	12000001
10107	12	16000101	2	12000029
10107	12	16000101	6	12000023
10108	12	16000101	5	12000015
10108	12	16000101	2	12000049
10108	12	16000101	6	12000027
10109	12	16000101	5	12000001
10109	12	16000101	2	12000027
10109	12	16000101	6	12000028
10110	12	16000101	5	12000002
10110	12	16000101	2	12000049
10110	12	16000101	6	12000034
10111	12	16000101	5	12000017
10111	12	16000101	2	12000033
10111	12	16000101	6	12000028
10112	12	16000101	5	12000017
10112	12	16000101	2	12000039
10112	12	16000101	6	12000036
10113	12	16000101	5	12000004
10113	12	16000101	2	12000036
10113	12	16000101	6	12000030
10114	12	16000101	5	12000013
10114	12	16000101	2	12000025
10114	12	16000101	6	12000043
10115	12	16000101	5	12000014
10115	12	16000101	2	12000034
10115	12	16000101	6	12000049
10116	12	16000101	5	12000014
10116	12	16000101	2	12000026
10116	12	16000101	6	12000029
10117	12	16000101	5	12000020
10117	12	16000101	2	12000022
10117	12	16000101	6	12000025
10118	12	16000101	5	12000007
10118	12	16000101	2	12000043
10118	12	16000101	6	12000030
10119	12	16000101	5	12000017
10119	12	16000101	2	12000036
10119	12	16000101	6	12000023
10120	12	16000101	5	12000007
10120	12	16000101	2	12000039
10120	12	16000101	6	12000035
10121	12	16000101	5	12000010
10121	12	16000101	2	12000039
10121	12	16000101	6	12000031
10122	12	16000101	5	12000002
10122	12	16000101	2	12000026
10122	12	16000101	6	12000028
10123	12	16000101	5	12000001
10123	12	16000101	2	12000032
10123	12	16000101	6	12000038
10124	12	16000101	5	12000018
10124	12	16000101	2	12000031
10124	12	16000101	6	12000040
10125	12	16000101	5	12000017
10125	12	16000101	2	12000034
10125	12	16000101	6	12000040
10126	12	16000101	5	12000009
10126	12	16000101	2	12000032
10126	12	16000101	6	12000023
10127	12	16000101	5	12000017
10127	12	16000101	2	12000043
10127	12	16000101	6	12000035
10128	12	16000101	5	12000005
10128	12	16000101	2	12000049
10128	12	16000101	6	12000026
10129	12	16000101	5	12000012
10129	12	16000101	2	12000031
10129	12	16000101	6	12000042
10130	12	16000101	5	12000003
10130	12	16000101	2	12000042
10130	12	16000101	6	12000035
10131	12	16000101	5	12000015
10131	12	16000101	2	12000043
10131	12	16000101	6	12000032
10132	12	16000101	5	12000017
10132	12	16000101	2	12000030
10132	12	16000101	6	12000040
10133	12	16000101	5	12000014
10133	12	16000101	2	12000038
10133	12	16000101	6	12000049
10134	12	16000101	5	12000009
10134	12	16000101	2	12000032
10134	12	16000101	6	12000022
10135	12	16000101	5	12000014
10135	12	16000101	2	12000035
10135	12	16000101	6	12000037
10136	12	16000101	5	12000021
10136	12	16000101	2	12000030
10136	12	16000101	6	12000024
10137	12	16000101	5	12000006
10137	12	16000101	2	12000045
10137	12	16000101	6	12000040
10138	12	16000101	5	12000008
10138	12	16000101	2	12000034
10138	12	16000101	6	12000036
10139	12	16000101	5	12000008
10139	12	16000101	2	12000027
10139	12	16000101	6	12000026
10140	12	16000101	5	12000018
10140	12	16000101	2	12000035
10140	12	16000101	6	12000040
10141	12	16000101	5	12000020
10141	12	16000101	2	12000042
10141	12	16000101	6	12000038
10142	12	16000101	5	12000017
10142	12	16000101	2	12000041
10142	12	16000101	6	12000045
10143	12	16000101	5	12000009
10143	12	16000101	2	12000043
10143	12	16000101	6	12000023
10144	12	16000101	5	12000018
10144	12	16000101	2	12000022
10144	12	16000101	6	12000024
10145	12	16000101	5	12000021
10145	12	16000101	2	12000033
10145	12	16000101	6	12000036
10146	12	16000101	5	12000019
10146	12	16000101	2	12000023
10146	12	16000101	6	12000024
10147	12	16000101	5	12000004
10147	12	16000101	2	12000035
10147	12	16000101	6	12000037
10148	12	16000101	5	12000014
10148	12	16000101	2	12000032
10148	12	16000101	6	12000026
10149	12	16000101	5	12000011
10149	12	16000101	2	12000036
10149	12	16000101	6	12000026
10150	12	16000101	5	12000019
10150	12	16000101	2	12000043
10150	12	16000101	6	12000042
10151	12	16000101	5	12000019
10151	12	16000101	2	12000043
10151	12	16000101	6	12000049
10152	12	16000101	5	12000017
10152	12	16000101	2	12000035
10152	12	16000101	6	12000039
10153	12	16000101	5	12000005
10153	12	16000101	2	12000043
10153	12	16000101	6	12000039
10154	12	16000101	5	12000021
10154	12	16000101	2	12000031
10154	12	16000101	6	12000048
10155	12	16000101	5	12000015
10155	12	16000101	2	12000049
10155	12	16000101	6	12000045
10156	12	16000101	5	12000015
10156	12	16000101	2	12000024
10156	12	16000101	6	12000032
10157	12	16000101	5	12000002
10157	12	16000101	2	12000048
10157	12	16000101	6	12000023
10158	12	16000101	5	12000017
10158	12	16000101	2	12000032
10158	12	16000101	6	12000023
10159	12	16000101	5	12000010
10159	12	16000101	2	12000033
10159	12	16000101	6	12000024
10160	12	16000101	5	12000000
10160	12	16000101	2	12000039
10160	12	16000101	6	12000043
10161	12	16000101	5	12000021
10161	12	16000101	2	12000033
10161	12	16000101	6	12000041
10162	12	16000101	5	12000006
10162	12	16000101	2	12000027
10162	12	16000101	6	12000048
10163	12	16000101	5	12000010
10163	12	16000101	2	12000023
10163	12	16000101	6	12000042
10164	12	16000101	5	12000003
10164	12	16000101	2	12000022
10164	12	16000101	6	12000042
10165	12	16000101	5	12000011
10165	12	16000101	2	12000047
10165	12	16000101	6	12000032
10166	12	16000101	5	12000000
10166	12	16000101	2	12000030
10166	12	16000101	6	12000047
10167	12	16000101	5	12000011
10167	12	16000101	2	12000024
10167	12	16000101	6	12000038
10168	12	16000101	5	12000012
10168	12	16000101	2	12000047
10168	12	16000101	6	12000049
10169	12	16000101	5	12000019
10169	12	16000101	2	12000028
10169	12	16000101	6	12000031
10170	12	16000101	5	12000013
10170	12	16000101	2	12000023
10170	12	16000101	6	12000024
10171	12	16000101	5	12000009
10171	12	16000101	2	12000024
10171	12	16000101	6	12000047
10172	12	16000101	5	12000003
10172	12	16000101	2	12000024
10172	12	16000101	6	12000045
10173	12	16000101	5	12000007
10173	12	16000101	2	12000034
10173	12	16000101	6	12000036
10174	12	16000101	5	12000018
10174	12	16000101	2	12000026
10174	12	16000101	6	12000035
10175	12	16000101	5	12000010
10175	12	16000101	2	12000029
10175	12	16000101	6	12000025
10176	12	16000101	5	12000002
10176	12	16000101	2	12000049
10176	12	16000101	6	12000047
10177	12	16000101	5	12000012
10177	12	16000101	2	12000043
10177	12	16000101	6	12000031
10178	12	16000101	5	12000003
10178	12	16000101	2	12000029
10178	12	16000101	6	12000035
10179	12	16000101	5	12000004
10179	12	16000101	2	12000029
10179	12	16000101	6	12000049
10180	12	16000101	5	12000018
10180	12	16000101	2	12000034
10180	12	16000101	6	12000025
10181	12	16000101	5	12000007
10181	12	16000101	2	12000037
10181	12	16000101	6	12000023
10182	12	16000101	5	12000009
10182	12	16000101	2	12000047
10182	12	16000101	6	12000022
10183	12	16000101	5	12000008
10183	12	16000101	2	12000032
10183	12	16000101	6	12000035
10184	12	16000101	5	12000007
10184	12	16000101	2	12000035
10184	12	16000101	6	12000049
10185	12	16000101	5	12000006
10185	12	16000101	2	12000039
10185	12	16000101	6	12000043
10186	12	16000101	5	12000016
10186	12	16000101	2	12000022
10186	12	16000101	6	12000038
10187	12	16000101	5	12000009
10187	12	16000101	2	12000046
10187	12	16000101	6	12000040
10188	12	16000101	5	12000021
10188	12	16000101	2	12000040
10188	12	16000101	6	12000038
10189	12	16000101	5	12000014
10189	12	16000101	2	12000047
10189	12	16000101	6	12000022
10190	12	16000101	5	12000010
10190	12	16000101	2	12000049
10190	12	16000101	6	12000046
10191	12	16000101	5	12000019
10191	12	16000101	2	12000039
10191	12	16000101	6	12000043
10192	12	16000101	5	12000015
10192	12	16000101	2	12000048
10192	12	16000101	6	12000044
10193	12	16000101	5	12000002
10193	12	16000101	2	12000041
10193	12	16000101	6	12000023
10194	12	16000101	5	12000005
10194	12	16000101	2	12000030
10194	12	16000101	6	12000035
10195	12	16000101	5	12000017
10195	12	16000101	2	12000022
10195	12	16000101	6	12000026
10196	12	16000101	5	12000010
10196	12	16000101	2	12000037
10196	12	16000101	6	12000049
10197	12	16000101	5	12000020
10197	12	16000101	2	12000044
10197	12	16000101	6	12000031
10198	12	16000101	5	12000012
10198	12	16000101	2	12000022
10198	12	16000101	6	12000037
10199	12	16000101	5	12000004
10199	12	16000101	2	12000025
10199	12	16000101	6	12000044
10200	12	16000101	5	12000015
10200	12	16000101	2	12000026
10200	12	16000101	6	12000035
10201	12	16000101	5	12000005
10201	12	16000101	2	12000036
10201	12	16000101	6	12000022
10202	12	16000101	5	12000020
10202	12	16000101	2	12000039
10202	12	16000101	6	12000043
10203	12	16000101	5	12000018
10203	12	16000101	2	12000039
10203	12	16000101	6	12000031
10204	12	16000101	5	12000012
10204	12	16000101	2	12000035
10204	12	16000101	6	12000039
10205	12	16000101	5	12000000
10205	12	16000101	2	12000047
10205	12	16000101	6	12000046
10206	12	16000101	5	12000000
10206	12	16000101	2	12000038
10206	12	16000101	6	12000030
10207	12	16000101	5	12000008
10207	12	16000101	2	12000041
10207	12	16000101	6	12000034
10208	12	16000101	5	12000007
10208	12	16000101	2	12000043
10208	12	16000101	6	12000034
10209	12	16000101	5	12000020
10209	12	16000101	2	12000026
10209	12	16000101	6	12000037
10210	12	16000101	5	12000005
10210	12	16000101	2	12000023
10210	12	16000101	6	12000032
10211	12	16000101	5	12000021
10211	12	16000101	2	12000023
10211	12	16000101	6	12000044
10212	12	16000101	5	12000013
10212	12	16000101	2	12000040
10212	12	16000101	6	12000033
10213	12	16000101	5	12000019
10213	12	16000101	2	12000044
10213	12	16000101	6	12000036
10214	12	16000101	5	12000012
10214	12	16000101	2	12000032
10214	12	16000101	6	12000044
10215	12	16000101	5	12000005
10215	12	16000101	2	12000039
10215	12	16000101	6	12000048
10216	12	16000101	5	12000001
10216	12	16000101	2	12000040
10216	12	16000101	6	12000043
10217	12	16000101	5	12000007
10217	12	16000101	2	12000042
10217	12	16000101	6	12000047
10218	12	16000101	5	12000013
10218	12	16000101	2	12000029
10218	12	16000101	6	12000041
10219	12	16000101	5	12000013
10219	12	16000101	2	12000024
10219	12	16000101	6	12000038
10220	12	16000101	5	12000008
10220	12	16000101	2	12000025
10220	12	16000101	6	12000048
10221	12	16000101	5	12000003
10221	12	16000101	2	12000029
10221	12	16000101	6	12000042
10222	12	16000101	5	12000005
10222	12	16000101	2	12000045
10222	12	16000101	6	12000040
10223	12	16000101	5	12000007
10223	12	16000101	2	12000041
10223	12	16000101	6	12000024
10224	12	16000101	5	12000005
10224	12	16000101	2	12000047
10224	12	16000101	6	12000030
10225	12	16000101	5	12000000
10225	12	16000101	2	12000027
10225	12	16000101	6	12000039
10226	12	16000101	5	12000009
10226	12	16000101	2	12000038
10226	12	16000101	6	12000045
10227	12	16000101	5	12000001
10227	12	16000101	2	12000026
10227	12	16000101	6	12000036
10228	12	16000101	5	12000015
10228	12	16000101	2	12000036
10228	12	16000101	6	12000029
10229	12	16000101	5	12000000
10229	12	16000101	2	12000028
10229	12	16000101	6	12000024
10230	12	16000101	5	12000003
10230	12	16000101	2	12000045
10230	12	16000101	6	12000043
10231	12	16000101	5	12000008
10231	12	16000101	2	12000030
10231	12	16000101	6	12000049
10232	12	16000101	5	12000016
10232	12	16000101	2	12000025
10232	12	16000101	6	12000045
10233	12	16000101	5	12000003
10233	12	16000101	2	12000035
10233	12	16000101	6	12000046
10234	12	16000101	5	12000006
10234	12	16000101	2	12000024
10234	12	16000101	6	12000048
10235	12	16000101	5	12000015
10235	12	16000101	2	12000022
10235	12	16000101	6	12000032
10236	12	16000101	5	12000011
10236	12	16000101	2	12000046
10236	12	16000101	6	12000037
10237	12	16000101	5	12000015
10237	12	16000101	2	12000023
10237	12	16000101	6	12000040
10238	12	16000101	5	12000002
10238	12	16000101	2	12000028
10238	12	16000101	6	12000032
10239	12	16000101	5	12000010
10239	12	16000101	2	12000028
10239	12	16000101	6	12000045
10240	12	16000101	5	12000008
10240	12	16000101	2	12000040
10240	12	16000101	6	12000046
10241	12	16000101	5	12000015
10241	12	16000101	2	12000025
10241	12	16000101	6	12000028
10242	12	16000101	5	12000016
10242	12	16000101	2	12000040
10242	12	16000101	6	12000030
10243	12	16000101	5	12000018
10243	12	16000101	2	12000047
10243	12	16000101	6	12000022
10244	12	16000101	5	12000011
10244	12	16000101	2	12000034
10244	12	16000101	6	12000024
10245	12	16000101	5	12000002
10245	12	16000101	2	12000029
10245	12	16000101	6	12000044
10246	12	16000101	5	12000001
10246	12	16000101	2	12000022
10246	12	16000101	6	12000043
10247	12	16000101	5	12000009
10247	12	16000101	2	12000045
10247	12	16000101	6	12000037
10248	12	16000101	5	12000003
10248	12	16000101	2	12000038
10248	12	16000101	6	12000035
10249	12	16000101	5	12000016
10249	12	16000101	2	12000035
10249	12	16000101	6	12000022
10250	12	16000101	5	12000006
10250	12	16000101	2	12000045
10250	12	16000101	6	12000043
10251	12	16000101	5	12000007
10251	12	16000101	2	12000033
10251	12	16000101	6	12000023
10252	12	16000101	5	12000011
10252	12	16000101	2	12000047
10252	12	16000101	6	12000037
10253	12	16000101	5	12000021
10253	12	16000101	2	12000046
10253	12	16000101	6	12000031
10254	12	16000101	5	12000015
10254	12	16000101	2	12000028
10254	12	16000101	6	12000023
10255	12	16000101	5	12000014
10255	12	16000101	2	12000031
10255	12	16000101	6	12000040
10256	12	16000101	5	12000011
10256	12	16000101	2	12000035
10256	12	16000101	6	12000041
10257	12	16000101	5	12000012
10257	12	16000101	2	12000049
10257	12	16000101	6	12000022
10258	12	16000101	5	12000003
10258	12	16000101	2	12000030
10258	12	16000101	6	12000033
10259	12	16000101	5	12000016
10259	12	16000101	2	12000035
10259	12	16000101	6	12000041
10260	12	16000101	5	12000016
10260	12	16000101	2	12000023
10260	12	16000101	6	12000035
10261	12	16000101	5	12000013
10261	12	16000101	2	12000037
10261	12	16000101	6	12000046
10262	12	16000101	5	12000014
10262	12	16000101	2	12000045
10262	12	16000101	6	12000039
10263	12	16000101	5	12000021
10263	12	16000101	2	12000023
10263	12	16000101	6	12000025
10264	12	16000101	5	12000005
10264	12	16000101	2	12000022
10264	12	16000101	6	12000039
10265	12	16000101	5	12000016
10265	12	16000101	2	12000038
10265	12	16000101	6	12000028
10266	12	16000101	5	12000008
10266	12	16000101	2	12000046
10266	12	16000101	6	12000032
10267	12	16000101	5	12000003
10267	12	16000101	2	12000042
10267	12	16000101	6	12000034
10268	12	16000101	5	12000018
10268	12	16000101	2	12000046
10268	12	16000101	6	12000040
10269	12	16000101	5	12000005
10269	12	16000101	2	12000035
10269	12	16000101	6	12000034
10270	12	16000101	5	12000011
10270	12	16000101	2	12000040
10270	12	16000101	6	12000044
10271	12	16000101	5	12000005
10271	12	16000101	2	12000030
10271	12	16000101	6	12000029
10272	12	16000101	5	12000017
10272	12	16000101	2	12000049
10272	12	16000101	6	12000048
10273	12	16000101	5	12000019
10273	12	16000101	2	12000014
10273	12	16000101	6	12000034
10274	12	16000101	5	12000006
10274	12	16000101	2	12000017
10274	12	16000101	6	12000039
10275	12	16000101	5	12000011
10275	12	16000101	2	12000007
10275	12	16000101	6	12000022
10276	12	16000101	5	12000012
10276	12	16000101	2	12000002
10276	12	16000101	6	12000039
10277	12	16000101	5	12000001
10277	12	16000101	2	12000003
10277	12	16000101	6	12000044
10278	12	16000101	5	12000014
10278	12	16000101	2	12000001
10278	12	16000101	6	12000046
10279	12	16000101	5	12000013
10279	12	16000101	2	12000017
10279	12	16000101	6	12000045
10280	12	16000101	5	12000019
10280	12	16000101	2	12000007
10280	12	16000101	6	12000028
10281	12	16000101	5	12000007
10281	12	16000101	2	12000011
10281	12	16000101	6	12000035
10282	12	16000101	5	12000005
10282	12	16000101	2	12000020
10282	12	16000101	6	12000040
10283	12	16000101	5	12000013
10283	12	16000101	2	12000015
10283	12	16000101	6	12000022
10284	12	16000101	5	12000019
10284	12	16000101	2	12000013
10284	12	16000101	6	12000041
10285	12	16000101	5	12000000
10285	12	16000101	2	12000003
10285	12	16000101	6	12000044
10286	12	16000101	5	12000018
10286	12	16000101	2	12000011
10286	12	16000101	6	12000035
10287	12	16000101	5	12000016
10287	12	16000101	2	12000000
10287	12	16000101	6	12000028
10288	12	16000101	5	12000003
10288	12	16000101	2	12000009
10288	12	16000101	6	12000033
10289	12	16000101	5	12000009
10289	12	16000101	2	12000015
10289	12	16000101	6	12000030
10290	12	16000101	5	12000010
10290	12	16000101	2	12000014
10290	12	16000101	6	12000034
10291	12	16000101	5	12000006
10291	12	16000101	2	12000015
10291	12	16000101	6	12000034
10292	12	16000101	5	12000009
10292	12	16000101	2	12000001
10292	12	16000101	6	12000028
10293	12	16000101	5	12000012
10293	12	16000101	2	12000013
10293	12	16000101	6	12000025
10294	12	16000101	5	12000015
10294	12	16000101	2	12000006
10294	12	16000101	6	12000048
10295	12	16000101	5	12000010
10295	12	16000101	2	12000002
10295	12	16000101	6	12000031
10296	12	16000101	5	12000011
10296	12	16000101	2	12000002
10296	12	16000101	6	12000047
10297	12	16000101	5	12000013
10297	12	16000101	2	12000006
10297	12	16000101	6	12000044
10298	12	16000101	5	12000013
10298	12	16000101	2	12000006
10298	12	16000101	6	12000026
10299	12	16000101	5	12000002
10299	12	16000101	2	12000021
10299	12	16000101	6	12000037
10300	12	16000101	5	12000009
10300	12	16000101	2	12000020
10300	12	16000101	6	12000047
10301	12	16000101	5	12000020
10301	12	16000101	2	12000005
10301	12	16000101	6	12000028
10302	12	16000101	5	12000020
10302	12	16000101	2	12000007
10302	12	16000101	6	12000027
10303	12	16000101	5	12000000
10303	12	16000101	2	12000009
10303	12	16000101	6	12000033
10304	12	16000101	5	12000015
10304	12	16000101	2	12000016
10304	12	16000101	6	12000032
10305	12	16000101	5	12000012
10305	12	16000101	2	12000017
10305	12	16000101	6	12000044
10306	12	16000101	5	12000009
10306	12	16000101	2	12000020
10306	12	16000101	6	12000038
10307	12	16000101	5	12000014
10307	12	16000101	2	12000013
10307	12	16000101	6	12000048
10308	12	16000101	5	12000005
10308	12	16000101	2	12000021
10308	12	16000101	6	12000033
10309	12	16000101	5	12000021
10309	12	16000101	2	12000011
10309	12	16000101	6	12000033
10310	12	16000101	5	12000021
10310	12	16000101	2	12000009
10310	12	16000101	6	12000039
10311	12	16000101	5	12000006
10311	12	16000101	2	12000012
10311	12	16000101	6	12000028
10312	12	16000101	5	12000000
10312	12	16000101	2	12000012
10312	12	16000101	6	12000042
10313	12	16000101	5	12000004
10313	12	16000101	2	12000014
10313	12	16000101	6	12000034
10314	12	16000101	5	12000021
10314	12	16000101	2	12000020
10314	12	16000101	6	12000035
10315	12	16000101	5	12000003
10315	12	16000101	2	12000000
10315	12	16000101	6	12000028
10316	12	16000101	5	12000001
10316	12	16000101	2	12000017
10316	12	16000101	6	12000028
10317	12	16000101	5	12000015
10317	12	16000101	2	12000016
10317	12	16000101	6	12000038
10318	12	16000101	5	12000017
10318	12	16000101	2	12000006
10318	12	16000101	6	12000022
10319	12	16000101	5	12000017
10319	12	16000101	2	12000000
10319	12	16000101	6	12000036
10320	12	16000101	5	12000018
10320	12	16000101	2	12000019
10320	12	16000101	6	12000034
10321	12	16000101	5	12000021
10321	12	16000101	2	12000019
10321	12	16000101	6	12000049
10322	12	16000101	5	12000007
10322	12	16000101	2	12000008
10322	12	16000101	6	12000046
10323	12	16000101	5	12000009
10323	12	16000101	2	12000007
10323	12	16000101	6	12000025
10324	12	16000101	5	12000006
10324	12	16000101	2	12000018
10324	12	16000101	6	12000032
10325	12	16000101	5	12000004
10325	12	16000101	2	12000001
10325	12	16000101	6	12000022
10326	12	16000101	5	12000004
10326	12	16000101	2	12000005
10326	12	16000101	6	12000039
10327	12	16000101	5	12000019
10327	12	16000101	2	12000007
10327	12	16000101	6	12000028
10328	12	16000101	5	12000011
10328	12	16000101	2	12000002
10328	12	16000101	6	12000023
10329	12	16000101	5	12000017
10329	12	16000101	2	12000001
10329	12	16000101	6	12000028
10330	12	16000101	5	12000019
10330	12	16000101	2	12000020
10330	12	16000101	6	12000043
10331	12	16000101	5	12000000
10331	12	16000101	2	12000018
10331	12	16000101	6	12000022
10332	12	16000101	5	12000017
10332	12	16000101	2	12000019
10332	12	16000101	6	12000024
10333	12	16000101	5	12000000
10333	12	16000101	2	12000007
10333	12	16000101	6	12000025
10334	12	16000101	5	12000001
10334	12	16000101	2	12000008
10334	12	16000101	6	12000036
10335	12	16000101	5	12000003
10335	12	16000101	2	12000009
10335	12	16000101	6	12000028
10336	12	16000101	5	12000013
10336	12	16000101	2	12000016
10336	12	16000101	6	12000024
10337	12	16000101	5	12000012
10337	12	16000101	2	12000014
10337	12	16000101	6	12000039
10338	12	16000101	5	12000012
10338	12	16000101	2	12000006
10338	12	16000101	6	12000042
10339	12	16000101	5	12000013
10339	12	16000101	2	12000004
10339	12	16000101	6	12000025
10340	12	16000101	5	12000016
10340	12	16000101	2	12000009
10340	12	16000101	6	12000036
10341	12	16000101	5	12000006
10341	12	16000101	2	12000013
10341	12	16000101	6	12000037
10342	12	16000101	5	12000015
10342	12	16000101	2	12000001
10342	12	16000101	6	12000033
10343	12	16000101	5	12000002
10343	12	16000101	2	12000009
10343	12	16000101	6	12000046
10344	12	16000101	5	12000007
10344	12	16000101	2	12000005
10344	12	16000101	6	12000047
10345	12	16000101	5	12000017
10345	12	16000101	2	12000008
10345	12	16000101	6	12000043
10346	12	16000101	5	12000003
10346	12	16000101	2	12000011
10346	12	16000101	6	12000046
10347	12	16000101	5	12000014
10347	12	16000101	2	12000017
10347	12	16000101	6	12000047
10348	12	16000101	5	12000003
10348	12	16000101	2	12000019
10348	12	16000101	6	12000046
10349	12	16000101	5	12000016
10349	12	16000101	2	12000008
10349	12	16000101	6	12000046
10350	12	16000101	5	12000020
10350	12	16000101	2	12000021
10350	12	16000101	6	12000043
10351	12	16000101	5	12000013
10351	12	16000101	2	12000014
10351	12	16000101	6	12000040
10352	12	16000101	5	12000015
10352	12	16000101	2	12000000
10352	12	16000101	6	12000047
10353	12	16000101	5	12000014
10353	12	16000101	2	12000007
10353	12	16000101	6	12000023
10354	12	16000101	5	12000007
10354	12	16000101	2	12000003
10354	12	16000101	6	12000049
10355	12	16000101	5	12000017
10355	12	16000101	2	12000001
10355	12	16000101	6	12000033
10356	12	16000101	5	12000002
10356	12	16000101	2	12000017
10356	12	16000101	6	12000034
10357	12	16000101	5	12000000
10357	12	16000101	2	12000021
10357	12	16000101	6	12000033
10358	12	16000101	5	12000012
10358	12	16000101	2	12000021
10358	12	16000101	6	12000028
10359	12	16000101	5	12000004
10359	12	16000101	2	12000001
10359	12	16000101	6	12000026
10360	12	16000101	5	12000017
10360	12	16000101	2	12000000
10360	12	16000101	6	12000043
10361	12	16000101	5	12000004
10361	12	16000101	2	12000000
10361	12	16000101	6	12000025
10362	12	16000101	5	12000020
10362	12	16000101	2	12000015
10362	12	16000101	6	12000033
10363	12	16000101	5	12000015
10363	12	16000101	2	12000011
10363	12	16000101	6	12000047
10364	12	16000101	5	12000002
10364	12	16000101	2	12000012
10364	12	16000101	6	12000042
10365	12	16000101	5	12000019
10365	12	16000101	2	12000003
10365	12	16000101	6	12000030
10366	12	16000101	5	12000008
10366	12	16000101	2	12000013
10366	12	16000101	6	12000023
10367	12	16000101	5	12000001
10367	12	16000101	2	12000006
10367	12	16000101	6	12000030
10368	12	16000101	5	12000011
10368	12	16000101	2	12000000
10368	12	16000101	6	12000046
10369	12	16000101	5	12000010
10369	12	16000101	2	12000006
10369	12	16000101	6	12000032
10370	12	16000101	5	12000001
10370	12	16000101	2	12000009
10370	12	16000101	6	12000025
10371	12	16000101	5	12000015
10371	12	16000101	2	12000014
10371	12	16000101	6	12000029
10372	12	16000101	5	12000019
10372	12	16000101	2	12000015
10372	12	16000101	6	12000048
10373	12	16000101	5	12000018
10373	12	16000101	2	12000019
10373	12	16000101	6	12000034
10374	12	16000101	5	12000002
10374	12	16000101	2	12000016
10374	12	16000101	6	12000036
10375	12	16000101	5	12000003
10375	12	16000101	2	12000001
10375	12	16000101	6	12000035
10376	12	16000101	5	12000014
10376	12	16000101	2	12000017
10376	12	16000101	6	12000024
10377	12	16000101	5	12000018
10377	12	16000101	2	12000010
10377	12	16000101	6	12000039
10378	12	16000101	5	12000002
10378	12	16000101	2	12000009
10378	12	16000101	6	12000042
10379	12	16000101	5	12000000
10379	12	16000101	2	12000015
10379	12	16000101	6	12000026
10380	12	16000101	5	12000016
10380	12	16000101	2	12000019
10380	12	16000101	6	12000037
10381	12	16000101	5	12000001
10381	12	16000101	2	12000011
10381	12	16000101	6	12000024
10382	12	16000101	5	12000001
10382	12	16000101	2	12000016
10382	12	16000101	6	12000031
10383	12	16000101	5	12000003
10383	12	16000101	2	12000016
10383	12	16000101	6	12000033
10384	12	16000101	5	12000004
10384	12	16000101	2	12000012
10384	12	16000101	6	12000046
10385	12	16000101	5	12000018
10385	12	16000101	2	12000013
10385	12	16000101	6	12000032
10386	12	16000101	5	12000012
10386	12	16000101	2	12000015
10386	12	16000101	6	12000037
10387	12	16000101	5	12000015
10387	12	16000101	2	12000000
10387	12	16000101	6	12000048
10388	12	16000101	5	12000004
10388	12	16000101	2	12000016
10388	12	16000101	6	12000049
10389	12	16000101	5	12000019
10389	12	16000101	2	12000008
10389	12	16000101	6	12000024
10390	12	16000101	5	12000016
10390	12	16000101	2	12000012
10390	12	16000101	6	12000025
10391	12	16000101	5	12000005
10391	12	16000101	2	12000021
10391	12	16000101	6	12000043
10392	12	16000101	5	12000021
10392	12	16000101	2	12000005
10392	12	16000101	6	12000025
10393	12	16000101	5	12000007
10393	12	16000101	2	12000006
10393	12	16000101	6	12000025
10394	12	16000101	5	12000007
