#机器人id	武将ID	等级	颜色	技能ID	培养等级
id	role	level	color	skillid	edulevel
10508	12000044	43	2	14010044	23
10508	12000049	43	2	14010049	23
10509	12000003	43	4	14010003	23
10509	12000019	43	4	14010019	23
10509	12000041	43	2	14010041	23
10509	12000044	43	2	14010044	23
10509	12000031	43	2	14010031	23
10510	12000018	43	4	14010018	23
10510	12000020	43	4	14010020	23
10510	12000041	43	2	14010041	23
10510	12000030	43	2	14010030	23
10510	12000040	43	2	14010040	23
10511	12000008	43	4	14010008	23
10511	12000011	43	4	14010011	23
10511	12000048	43	2	14010048	23
10511	12000041	43	2	14010041	23
10511	12000035	43	2	14010035	23
10512	12000002	43	4	14010002	23
10512	12000005	43	4	14010005	23
10512	12000032	43	2	14010032	23
10512	12000031	43	2	14010031	23
10512	12000035	43	2	14010035	23
10513	12000015	43	4	14010015	23
10513	12000020	43	4	14010020	23
10513	12000047	43	2	14010047	23
10513	12000028	43	2	14010028	23
10513	12000042	43	2	14010042	23
10514	12000019	43	4	14010019	23
10514	12000020	43	4	14010020	23
10514	12000036	43	2	14010036	23
10514	12000024	43	2	14010024	23
10514	12000022	43	2	14010022	23
10515	12000020	43	4	14010020	23
10515	12000017	43	4	14010017	23
10515	12000040	43	2	14010040	23
10515	12000027	43	2	14010027	23
10515	12000026	43	2	14010026	23
10516	12000014	43	4	14010014	23
10516	12000020	43	4	14010020	23
10516	12000030	43	2	14010030	23
10516	12000032	43	2	14010032	23
10516	12000024	43	2	14010024	23
10517	12000017	43	4	14010017	23
10517	12000014	43	4	14010014	23
10517	12000045	43	2	14010045	23
10517	12000036	43	2	14010036	23
10517	12000022	43	2	14010022	23
10518	12000008	43	4	14010008	23
10518	12000019	43	4	14010019	23
10518	12000032	43	2	14010032	23
10518	12000036	43	2	14010036	23
10518	12000025	43	2	14010025	23
10519	12000017	43	4	14010017	23
10519	12000004	43	4	14010004	23
10519	12000035	43	2	14010035	23
10519	12000038	43	2	14010038	23
10519	12000033	43	2	14010033	23
10520	12000021	43	4	14010021	23
10520	12000017	43	4	14010017	23
10520	12000032	43	2	14010032	23
10520	12000044	43	2	14010044	23
10520	12000026	43	2	14010026	23
10521	12000020	43	4	14010020	23
10521	12000001	43	4	14010001	23
10521	12000038	43	2	14010038	23
10521	12000042	43	2	14010042	23
10521	12000034	43	2	14010034	23
10522	12000005	43	4	14010005	23
10522	12000010	43	4	14010010	23
10522	12000046	43	2	14010046	23
10522	12000049	43	2	14010049	23
10522	12000036	43	2	14010036	23
10523	12000001	43	4	14010001	23
10523	12000005	43	4	14010005	23
10523	12000028	43	2	14010028	23
10523	12000026	43	2	14010026	23
10523	12000029	43	2	14010029	23
10524	12000009	43	4	14010009	23
10524	12000003	43	4	14010003	23
10524	12000047	43	2	14010047	23
10524	12000028	43	2	14010028	23
10524	12000036	43	2	14010036	23
10525	12000017	43	4	14010017	23
10525	12000002	43	4	14010002	23
10525	12000038	43	2	14010038	23
10525	12000035	43	2	14010035	23
10525	12000037	43	2	14010037	23
10526	12000009	43	4	14010009	23
10526	12000002	43	4	14010002	23
10526	12000048	43	2	14010048	23
10526	12000031	43	2	14010031	23
10526	12000045	43	2	14010045	23
10527	12000003	43	4	14010003	23
10527	12000009	43	4	14010009	23
10527	12000028	43	2	14010028	23
10527	12000039	43	2	14010039	23
10527	12000026	43	2	14010026	23
10528	12000013	43	4	14010013	23
10528	12000005	43	4	14010005	23
10528	12000025	43	2	14010025	23
10528	12000039	43	2	14010039	23
10528	12000028	43	2	14010028	23
10529	12000011	43	4	14010011	23
10529	12000007	43	4	14010007	23
10529	12000032	43	2	14010032	23
10529	12000041	43	2	14010041	23
10529	12000045	43	2	14010045	23
10530	12000015	43	4	14010015	23
10530	12000016	43	4	14010016	23
10530	12000038	43	2	14010038	23
10530	12000028	43	2	14010028	23
10530	12000041	43	2	14010041	23
10531	12000001	44	4	14010001	24
10531	12000018	44	4	14010018	24
10531	12000027	44	2	14010027	24
10531	12000049	44	2	14010049	24
10531	12000029	44	2	14010029	24
10532	12000013	44	4	14010013	24
10532	12000004	44	4	14010004	24
10532	12000034	44	2	14010034	24
10532	12000024	44	2	14010024	24
10532	12000027	44	2	14010027	24
10533	12000016	44	4	14010016	24
10533	12000004	44	4	14010004	24
10533	12000027	44	2	14010027	24
10533	12000039	44	2	14010039	24
10533	12000041	44	2	14010041	24
10534	12000017	44	4	14010017	24
10534	12000019	44	4	14010019	24
10534	12000024	44	2	14010024	24
10534	12000043	44	2	14010043	24
10534	12000039	44	2	14010039	24
10535	12000004	44	4	14010004	24
10535	12000007	44	4	14010007	24
10535	12000041	44	2	14010041	24
10535	12000031	44	2	14010031	24
10535	12000022	44	2	14010022	24
10536	12000005	44	4	14010005	24
10536	12000008	44	4	14010008	24
10536	12000031	44	2	14010031	24
10536	12000047	44	2	14010047	24
10536	12000045	44	2	14010045	24
10537	12000012	44	4	14010012	24
10537	12000003	44	4	14010003	24
10537	12000048	44	2	14010048	24
10537	12000027	44	2	14010027	24
10537	12000046	44	2	14010046	24
10538	12000018	44	4	14010018	24
10538	12000005	44	4	14010005	24
10538	12000037	44	2	14010037	24
10538	12000033	44	2	14010033	24
10538	12000041	44	2	14010041	24
10539	12000007	44	4	14010007	24
10539	12000020	44	4	14010020	24
10539	12000031	44	2	14010031	24
10539	12000045	44	2	14010045	24
10539	12000046	44	2	14010046	24
10540	12000008	44	4	14010008	24
10540	12000012	44	4	14010012	24
10540	12000039	44	2	14010039	24
10540	12000026	44	2	14010026	24
10540	12000027	44	2	14010027	24
10541	12000002	44	4	14010002	24
10541	12000018	44	4	14010018	24
10541	12000030	44	2	14010030	24
10541	12000044	44	2	14010044	24
10541	12000025	44	2	14010025	24
10542	12000000	44	4	14010000	24
10542	12000011	44	4	14010011	24
10542	12000046	44	2	14010046	24
10542	12000023	44	2	14010023	24
10542	12000034	44	2	14010034	24
10543	12000000	44	4	14010000	24
10543	12000003	44	4	14010003	24
10543	12000046	44	2	14010046	24
10543	12000039	44	2	14010039	24
10543	12000038	44	2	14010038	24
10544	12000019	44	4	14010019	24
10544	12000002	44	4	14010002	24
10544	12000027	44	2	14010027	24
10544	12000047	44	2	14010047	24
10544	12000038	44	2	14010038	24
10545	12000005	44	4	14010005	24
10545	12000014	44	4	14010014	24
10545	12000045	44	2	14010045	24
10545	12000042	44	2	14010042	24
10545	12000037	44	2	14010037	24
10546	12000005	44	4	14010005	24
10546	12000007	44	4	14010007	24
10546	12000049	44	2	14010049	24
10546	12000040	44	2	14010040	24
10546	12000022	44	2	14010022	24
10547	12000015	44	4	14010015	24
10547	12000016	44	4	14010016	24
10547	12000032	44	2	14010032	24
10547	12000024	44	2	14010024	24
10547	12000036	44	2	14010036	24
10548	12000008	44	4	14010008	24
10548	12000009	44	4	14010009	24
10548	12000031	44	2	14010031	24
10548	12000046	44	2	14010046	24
10548	12000048	44	2	14010048	24
10549	12000001	44	4	14010001	24
10549	12000011	44	4	14010011	24
10549	12000044	44	2	14010044	24
10549	12000037	44	2	14010037	24
10549	12000042	44	2	14010042	24
10550	12000012	44	4	14010012	24
10550	12000008	44	4	14010008	24
10550	12000049	44	2	14010049	24
10550	12000023	44	2	14010023	24
10550	12000034	44	2	14010034	24
10551	12000014	44	4	14010014	24
10551	12000019	44	4	14010019	24
10551	12000049	44	2	14010049	24
10551	12000047	44	2	14010047	24
10551	12000032	44	2	14010032	24
10552	12000002	44	4	14010002	24
10552	12000015	44	4	14010015	24
10552	12000048	44	2	14010048	24
10552	12000033	44	2	14010033	24
10552	12000039	44	2	14010039	24
10553	12000007	44	4	14010007	24
10553	12000013	44	4	14010013	24
10553	12000028	44	2	14010028	24
10553	12000031	44	2	14010031	24
10553	12000036	44	2	14010036	24
10554	12000003	44	4	14010003	24
10554	12000001	44	4	14010001	24
10554	12000026	44	2	14010026	24
10554	12000035	44	2	14010035	24
10554	12000031	44	2	14010031	24
10555	12000002	44	4	14010002	24
10555	12000015	44	4	14010015	24
10555	12000041	44	2	14010041	24
10555	12000030	44	2	14010030	24
10555	12000033	44	2	14010033	24
10556	12000014	44	4	14010014	24
10556	12000001	44	4	14010001	24
10556	12000026	44	2	14010026	24
10556	12000036	44	2	14010036	24
10556	12000032	44	2	14010032	24
10557	12000001	44	4	14010001	24
10557	12000021	44	4	14010021	24
10557	12000047	44	2	14010047	24
10557	12000042	44	2	14010042	24
10557	12000046	44	2	14010046	24
10558	12000010	44	4	14010010	24
10558	12000014	44	4	14010014	24
10558	12000032	44	2	14010032	24
10558	12000033	44	2	14010033	24
10558	12000034	44	2	14010034	24
10559	12000018	44	4	14010018	24
10559	12000003	44	4	14010003	24
10559	12000045	44	2	14010045	24
10559	12000048	44	2	14010048	24
10559	12000043	44	2	14010043	24
10560	12000004	45	4	14010004	26
10560	12000019	45	4	14010019	26
10560	12000032	45	2	14010032	26
10560	12000022	45	2	14010022	26
10560	12000038	45	2	14010038	26
10561	12000005	45	4	14010005	26
10561	12000004	45	4	14010004	26
10561	12000032	45	2	14010032	26
10561	12000041	45	2	14010041	26
10561	12000028	45	2	14010028	26
10562	12000013	45	4	14010013	26
10562	12000017	45	4	14010017	26
10562	12000039	45	2	14010039	26
10562	12000036	45	2	14010036	26
10562	12000028	45	2	14010028	26
10563	12000020	45	4	14010020	26
10563	12000012	45	4	14010012	26
10563	12000043	45	2	14010043	26
10563	12000025	45	2	14010025	26
10563	12000039	45	2	14010039	26
10564	12000002	45	4	14010002	26
10564	12000019	45	4	14010019	26
10564	12000037	45	2	14010037	26
10564	12000049	45	2	14010049	26
10564	12000044	45	2	14010044	26
10565	12000011	45	4	14010011	26
10565	12000010	45	4	14010010	26
10565	12000029	45	2	14010029	26
10565	12000044	45	2	14010044	26
10565	12000026	45	2	14010026	26
10566	12000012	45	4	14010012	26
10566	12000017	45	4	14010017	26
10566	12000049	45	2	14010049	26
10566	12000025	45	2	14010025	26
10566	12000026	45	2	14010026	26
10567	12000010	45	4	14010010	26
10567	12000009	45	4	14010009	26
10567	12000032	45	2	14010032	26
10567	12000036	45	2	14010036	26
10567	12000038	45	2	14010038	26
10568	12000013	45	4	14010013	26
10568	12000020	45	4	14010020	26
10568	12000028	45	2	14010028	26
10568	12000032	45	2	14010032	26
10568	12000030	45	2	14010030	26
10569	12000012	45	4	14010012	26
10569	12000007	45	4	14010007	26
10569	12000049	45	2	14010049	26
10569	12000023	45	2	14010023	26
10569	12000024	45	2	14010024	26
10570	12000008	45	4	14010008	26
10570	12000019	45	4	14010019	26
10570	12000036	45	2	14010036	26
10570	12000039	45	2	14010039	26
10570	12000040	45	2	14010040	26
10571	12000004	45	4	14010004	26
10571	12000006	45	4	14010006	26
10571	12000040	45	2	14010040	26
10571	12000041	45	2	14010041	26
10571	12000034	45	2	14010034	26
10572	12000001	45	4	14010001	26
10572	12000012	45	4	14010012	26
10572	12000023	45	2	14010023	26
10572	12000028	45	2	14010028	26
10572	12000047	45	2	14010047	26
10573	12000007	45	4	14010007	26
10573	12000011	45	4	14010011	26
10573	12000030	45	2	14010030	26
10573	12000046	45	2	14010046	26
10573	12000045	45	2	14010045	26
10574	12000006	45	4	14010006	26
10574	12000003	45	4	14010003	26
10574	12000033	45	2	14010033	26
10574	12000032	45	2	14010032	26
10574	12000027	45	2	14010027	26
10575	12000010	45	4	14010010	26
10575	12000000	45	4	14010000	26
10575	12000047	45	2	14010047	26
10575	12000048	45	2	14010048	26
10575	12000039	45	2	14010039	26
10576	12000014	45	4	14010014	26
10576	12000015	45	4	14010015	26
10576	12000045	45	2	14010045	26
10576	12000035	45	2	14010035	26
10576	12000047	45	2	14010047	26
10577	12000011	45	4	14010011	26
10577	12000012	45	4	14010012	26
10577	12000045	45	2	14010045	26
10577	12000034	45	2	14010034	26
10577	12000039	45	2	14010039	26
10578	12000006	45	4	14010006	26
10578	12000009	45	4	14010009	26
10578	12000048	45	2	14010048	26
10578	12000022	45	2	14010022	26
10578	12000043	45	2	14010043	26
10579	12000006	45	4	14010006	26
10579	12000010	45	4	14010010	26
10579	12000031	45	2	14010031	26
10579	12000036	45	2	14010036	26
10579	12000034	45	2	14010034	26
10580	12000018	45	4	14010018	26
10580	12000012	45	4	14010012	26
10580	12000047	45	2	14010047	26
10580	12000031	45	2	14010031	26
10580	12000041	45	2	14010041	26
10581	12000010	45	4	14010010	26
10581	12000014	45	4	14010014	26
10581	12000046	45	2	14010046	26
10581	12000037	45	2	14010037	26
10581	12000025	45	2	14010025	26
10582	12000018	45	4	14010018	26
10582	12000016	45	4	14010016	26
10582	12000048	45	2	14010048	26
10582	12000045	45	2	14010045	26
10582	12000023	45	2	14010023	26
10583	12000005	45	4	14010005	26
10583	12000006	45	4	14010006	26
10583	12000023	45	2	14010023	26
10583	12000035	45	2	14010035	26
10583	12000022	45	2	14010022	26
10584	12000015	45	4	14010015	26
10584	12000017	45	4	14010017	26
10584	12000024	45	2	14010024	26
10584	12000037	45	2	14010037	26
10584	12000035	45	2	14010035	26
10585	12000007	45	4	14010007	26
10585	12000021	45	4	14010021	26
10585	12000041	45	2	14010041	26
10585	12000026	45	2	14010026	26
10585	12000031	45	2	14010031	26
10586	12000017	45	4	14010017	26
10586	12000001	45	4	14010001	26
10586	12000022	45	2	14010022	26
10586	12000028	45	2	14010028	26
10586	12000042	45	2	14010042	26
10587	12000020	45	4	14010020	26
10587	12000012	45	4	14010012	26
10587	12000034	45	2	14010034	26
10587	12000046	45	2	14010046	26
10587	12000044	45	2	14010044	26
10588	12000015	45	4	14010015	26
10588	12000006	45	4	14010006	26
10588	12000025	45	2	14010025	26
10588	12000031	45	2	14010031	26
10588	12000026	45	2	14010026	26
10589	12000005	46	4	14010005	27
10589	12000013	46	4	14010013	27
10589	12000033	46	4	14010033	27
10589	12000032	46	2	14010032	27
10589	12000030	46	2	14010030	27
10590	12000008	46	4	14010008	27
10590	12000006	46	4	14010006	27
10590	12000032	46	4	14010032	27
10590	12000047	46	2	14010047	27
10590	12000039	46	2	14010039	27
10591	12000002	46	4	14010002	27
10591	12000003	46	4	14010003	27
10591	12000022	46	4	14010022	27
10591	12000026	46	2	14010026	27
10591	12000044	46	2	14010044	27
10592	12000001	46	4	14010001	27
10592	12000002	46	4	14010002	27
10592	12000043	46	4	14010043	27
10592	12000036	46	2	14010036	27
10592	12000031	46	2	14010031	27
10593	12000004	46	4	14010004	27
10593	12000000	46	4	14010000	27
10593	12000030	46	4	14010030	27
10593	12000032	46	2	14010032	27
10593	12000037	46	2	14010037	27
10594	12000014	46	4	14010014	27
10594	12000011	46	4	14010011	27
10594	12000033	46	4	14010033	27
10594	12000045	46	2	14010045	27
10594	12000049	46	2	14010049	27
10595	12000010	46	4	14010010	27
10595	12000014	46	4	14010014	27
10595	12000026	46	4	14010026	27
10595	12000037	46	2	14010037	27
10595	12000027	46	2	14010027	27
10596	12000019	46	4	14010019	27
10596	12000002	46	4	14010002	27
10596	12000030	46	4	14010030	27
10596	12000041	46	2	14010041	27
10596	12000044	46	2	14010044	27
10597	12000021	46	4	14010021	27
10597	12000009	46	4	14010009	27
10597	12000030	46	4	14010030	27
10597	12000048	46	2	14010048	27
10597	12000045	46	2	14010045	27
10598	12000012	46	4	14010012	27
10598	12000001	46	4	14010001	27
10598	12000030	46	4	14010030	27
10598	12000038	46	2	14010038	27
10598	12000033	46	2	14010033	27
10599	12000019	46	4	14010019	27
10599	12000005	46	4	14010005	27
10599	12000037	46	4	14010037	27
10599	12000044	46	2	14010044	27
10599	12000043	46	2	14010043	27
10600	12000010	46	4	14010010	27
10600	12000005	46	4	14010005	27
10600	12000049	46	4	14010049	27
10600	12000041	46	2	14010041	27
10600	12000023	46	2	14010023	27
10601	12000008	46	4	14010008	27
10601	12000005	46	4	14010005	27
10601	12000040	46	4	14010040	27
10601	12000032	46	2	14010032	27
10601	12000045	46	2	14010045	27
10602	12000011	46	4	14010011	27
10602	12000012	46	4	14010012	27
10602	12000026	46	4	14010026	27
10602	12000030	46	2	14010030	27
10602	12000032	46	2	14010032	27
10603	12000016	46	4	14010016	27
10603	12000010	46	4	14010010	27
10603	12000041	46	4	14010041	27
10603	12000029	46	2	14010029	27
10603	12000048	46	2	14010048	27
10604	12000001	46	4	14010001	27
10604	12000009	46	4	14010009	27
10604	12000031	46	4	14010031	27
10604	12000026	46	2	14010026	27
10604	12000025	46	2	14010025	27
10605	12000002	46	4	14010002	27
10605	12000004	46	4	14010004	27
10605	12000036	46	4	14010036	27
10605	12000030	46	2	14010030	27
10605	12000041	46	2	14010041	27
10606	12000019	46	4	14010019	27
10606	12000012	46	4	14010012	27
10606	12000049	46	4	14010049	27
10606	12000044	46	2	14010044	27
10606	12000038	46	2	14010038	27
10607	12000001	46	4	14010001	27
10607	12000007	46	4	14010007	27
10607	12000036	46	4	14010036	27
10607	12000041	46	2	14010041	27
10607	12000024	46	2	14010024	27
10608	12000004	46	4	14010004	27
10608	12000005	46	4	14010005	27
10608	12000038	46	4	14010038	27
10608	12000022	46	2	14010022	27
10608	12000046	46	2	14010046	27
10609	12000021	46	4	14010021	27
10609	12000016	46	4	14010016	27
10609	12000033	46	4	14010033	27
10609	12000032	46	2	14010032	27
10609	12000040	46	2	14010040	27
10610	12000016	46	4	14010016	27
10610	12000005	46	4	14010005	27
10610	12000048	46	4	14010048	27
10610	12000044	46	2	14010044	27
10610	12000036	46	2	14010036	27
10611	12000004	46	4	14010004	27
10611	12000014	46	4	14010014	27
10611	12000047	46	4	14010047	27
10611	12000025	46	2	14010025	27
10611	12000033	46	2	14010033	27
10612	12000009	46	4	14010009	27
10612	12000014	46	4	14010014	27
10612	12000045	46	4	14010045	27
10612	12000049	46	2	14010049	27
10612	12000030	46	2	14010030	27
10613	12000008	46	4	14010008	27
10613	12000015	46	4	14010015	27
10613	12000024	46	4	14010024	27
10613	12000030	46	2	14010030	27
10613	12000037	46	2	14010037	27
10614	12000005	46	4	14010005	27
10614	12000004	46	4	14010004	27
10614	12000042	46	4	14010042	27
10614	12000029	46	2	14010029	27
10614	12000033	46	2	14010033	27
10615	12000018	46	4	14010018	27
10615	12000015	46	4	14010015	27
10615	12000049	46	4	14010049	27
10615	12000034	46	2	14010034	27
10615	12000029	46	2	14010029	27
10616	12000009	46	4	14010009	27
10616	12000020	46	4	14010020	27
10616	12000040	46	4	14010040	27
10616	12000049	46	2	14010049	27
10616	12000024	46	2	14010024	27
10617	12000002	46	4	14010002	27
10617	12000011	46	4	14010011	27
10617	12000045	46	4	14010045	27
10617	12000046	46	2	14010046	27
10617	12000042	46	2	14010042	27
10618	12000009	47	4	14010009	28
10618	12000021	47	4	14010021	28
10618	12000037	47	4	14010037	28
10618	12000041	47	2	14010041	28
10618	12000046	47	2	14010046	28
10619	12000021	47	4	14010021	28
10619	12000002	47	4	14010002	28
10619	12000024	47	4	14010024	28
10619	12000045	47	2	14010045	28
10619	12000039	47	2	14010039	28
10620	12000021	47	4	14010021	28
10620	12000002	47	4	14010002	28
10620	12000026	47	4	14010026	28
10620	12000025	47	2	14010025	28
10620	12000027	47	2	14010027	28
10621	12000004	47	4	14010004	28
10621	12000013	47	4	14010013	28
10621	12000030	47	4	14010030	28
10621	12000029	47	2	14010029	28
10621	12000024	47	2	14010024	28
10622	12000018	47	4	14010018	28
10622	12000013	47	4	14010013	28
10622	12000040	47	4	14010040	28
10622	12000042	47	2	14010042	28
10622	12000038	47	2	14010038	28
10623	12000019	47	4	14010019	28
10623	12000009	47	4	14010009	28
10623	12000040	47	4	14010040	28
10623	12000041	47	2	14010041	28
10623	12000045	47	2	14010045	28
10624	12000014	47	4	14010014	28
10624	12000021	47	4	14010021	28
10624	12000030	47	4	14010030	28
10624	12000040	47	2	14010040	28
10624	12000029	47	2	14010029	28
10625	12000016	47	4	14010016	28
10625	12000011	47	4	14010011	28
10625	12000023	47	4	14010023	28
10625	12000042	47	2	14010042	28
10625	12000049	47	2	14010049	28
10626	12000007	47	4	14010007	28
10626	12000003	47	4	14010003	28
10626	12000042	47	4	14010042	28
10626	12000048	47	2	14010048	28
10626	12000047	47	2	14010047	28
10627	12000003	47	4	14010003	28
10627	12000013	47	4	14010013	28
10627	12000023	47	4	14010023	28
10627	12000037	47	2	14010037	28
10627	12000030	47	2	14010030	28
10628	12000008	47	4	14010008	28
10628	12000014	47	4	14010014	28
10628	12000048	47	4	14010048	28
10628	12000039	47	2	14010039	28
10628	12000027	47	2	14010027	28
10629	12000016	47	4	14010016	28
10629	12000011	47	4	14010011	28
10629	12000048	47	4	14010048	28
10629	12000023	47	2	14010023	28
10629	12000039	47	2	14010039	28
10630	12000009	47	4	14010009	28
10630	12000010	47	4	14010010	28
10630	12000023	47	4	14010023	28
10630	12000037	47	2	14010037	28
10630	12000025	47	2	14010025	28
10631	12000020	47	4	14010020	28
10631	12000007	47	4	14010007	28
10631	12000022	47	4	14010022	28
10631	12000031	47	2	14010031	28
10631	12000033	47	2	14010033	28
10632	12000008	47	4	14010008	28
10632	12000009	47	4	14010009	28
10632	12000039	47	4	14010039	28
10632	12000029	47	2	14010029	28
10632	12000049	47	2	14010049	28
10633	12000001	47	4	14010001	28
10633	12000002	47	4	14010002	28
10633	12000026	47	4	14010026	28
10633	12000045	47	2	14010045	28
10633	12000038	47	2	14010038	28
10634	12000003	47	4	14010003	28
10634	12000007	47	4	14010007	28
10634	12000038	47	4	14010038	28
10634	12000029	47	2	14010029	28
10634	12000030	47	2	14010030	28
10635	12000000	47	4	14010000	28
10635	12000019	47	4	14010019	28
10635	12000039	47	4	14010039	28
10635	12000045	47	2	14010045	28
10635	12000042	47	2	14010042	28
10636	12000015	47	4	14010015	28
10636	12000011	47	4	14010011	28
10636	12000049	47	4	14010049	28
10636	12000044	47	2	14010044	28
10636	12000040	47	2	14010040	28
10637	12000018	47	4	14010018	28
10637	12000012	47	4	14010012	28
10637	12000037	47	4	14010037	28
10637	12000028	47	2	14010028	28
10637	12000035	47	2	14010035	28
10638	12000008	47	4	14010008	28
10638	12000016	47	4	14010016	28
10638	12000043	47	4	14010043	28
10638	12000045	47	2	14010045	28
10638	12000033	47	2	14010033	28
10639	12000005	47	4	14010005	28
10639	12000009	47	4	14010009	28
10639	12000026	47	4	14010026	28
10639	12000025	47	2	14010025	28
10639	12000028	47	2	14010028	28
10640	12000002	47	4	14010002	28
10640	12000010	47	4	14010010	28
10640	12000023	47	4	14010023	28
10640	12000042	47	2	14010042	28
10640	12000026	47	2	14010026	28
10641	12000018	47	4	14010018	28
10641	12000004	47	4	14010004	28
10641	12000037	47	4	14010037	28
10641	12000042	47	2	14010042	28
10641	12000033	47	2	14010033	28
10642	12000016	47	4	14010016	28
10642	12000010	47	4	14010010	28
10642	12000022	47	4	14010022	28
10642	12000044	47	2	14010044	28
10642	12000046	47	2	14010046	28
10643	12000020	47	4	14010020	28
10643	12000019	47	4	14010019	28
10643	12000029	47	4	14010029	28
10643	12000034	47	2	14010034	28
10643	12000030	47	2	14010030	28
10644	12000014	47	4	14010014	28
10644	12000009	47	4	14010009	28
10644	12000034	47	4	14010034	28
10644	12000049	47	2	14010049	28
10644	12000029	47	2	14010029	28
10645	12000013	47	4	14010013	28
10645	12000012	47	4	14010012	28
10645	12000027	47	4	14010027	28
10645	12000033	47	2	14010033	28
10645	12000026	47	2	14010026	28
10646	12000011	48	4	14010011	29
10646	12000008	48	4	14010008	29
10646	12000039	48	4	14010039	29
10646	12000029	48	2	14010029	29
10646	12000038	48	2	14010038	29
10647	12000008	48	4	14010008	29
10647	12000004	48	4	14010004	29
10647	12000047	48	4	14010047	29
10647	12000040	48	2	14010040	29
10647	12000046	48	2	14010046	29
10648	12000007	48	4	14010007	29
10648	12000014	48	4	14010014	29
10648	12000024	48	4	14010024	29
10648	12000033	48	2	14010033	29
10648	12000034	48	2	14010034	29
10649	12000014	48	4	14010014	29
10649	12000010	48	4	14010010	29
10649	12000044	48	4	14010044	29
10649	12000048	48	2	14010048	29
10649	12000049	48	2	14010049	29
10650	12000007	48	4	14010007	29
10650	12000010	48	4	14010010	29
10650	12000037	48	4	14010037	29
10650	12000025	48	2	14010025	29
10650	12000039	48	2	14010039	29
10651	12000011	48	4	14010011	29
10651	12000005	48	4	14010005	29
10651	12000035	48	4	14010035	29
10651	12000022	48	2	14010022	29
10651	12000039	48	2	14010039	29
10652	12000014	48	4	14010014	29
10652	12000016	48	4	14010016	29
10652	12000046	48	4	14010046	29
10652	12000040	48	2	14010040	29
10652	12000043	48	2	14010043	29
10653	12000008	48	4	14010008	29
10653	12000009	48	4	14010009	29
10653	12000027	48	4	14010027	29
10653	12000037	48	2	14010037	29
10653	12000035	48	2	14010035	29
10654	12000015	48	4	14010015	29
10654	12000014	48	4	14010014	29
10654	12000041	48	4	14010041	29
10654	12000046	48	2	14010046	29
10654	12000030	48	2	14010030	29
10655	12000013	48	4	14010013	29
10655	12000001	48	4	14010001	29
10655	12000029	48	4	14010029	29
10655	12000046	48	2	14010046	29
10655	12000026	48	2	14010026	29
10656	12000013	48	4	14010013	29
10656	12000012	48	4	14010012	29
10656	12000049	48	4	14010049	29
10656	12000035	48	2	14010035	29
10656	12000024	48	2	14010024	29
10657	12000016	48	4	14010016	29
10657	12000010	48	4	14010010	29
10657	12000022	48	4	14010022	29
10657	12000032	48	2	14010032	29
10657	12000025	48	2	14010025	29
10658	12000016	48	4	14010016	29
10658	12000008	48	4	14010008	29
10658	12000036	48	4	14010036	29
10658	12000023	48	2	14010023	29
10658	12000046	48	2	14010046	29
10659	12000008	48	4	14010008	29
10659	12000019	48	4	14010019	29
10659	12000028	48	4	14010028	29
10659	12000044	48	2	14010044	29
10659	12000039	48	2	14010039	29
10660	12000020	48	4	14010020	29
10660	12000013	48	4	14010013	29
10660	12000047	48	4	14010047	29
10660	12000041	48	2	14010041	29
10660	12000030	48	2	14010030	29
10661	12000001	48	4	14010001	29
10661	12000007	48	4	14010007	29
10661	12000036	48	4	14010036	29
10661	12000040	48	2	14010040	29
10661	12000035	48	2	14010035	29
10662	12000020	48	4	14010020	29
10662	12000006	48	4	14010006	29
10662	12000034	48	4	14010034	29
10662	12000030	48	2	14010030	29
10662	12000035	48	2	14010035	29
10663	12000013	48	4	14010013	29
10663	12000009	48	4	14010009	29
10663	12000045	48	4	14010045	29
10663	12000043	48	2	14010043	29
10663	12000046	48	2	14010046	29
10664	12000017	48	4	14010017	29
10664	12000006	48	4	14010006	29
10664	12000033	48	4	14010033	29
10664	12000042	48	2	14010042	29
10664	12000028	48	2	14010028	29
10665	12000012	48	4	14010012	29
10665	12000005	48	4	14010005	29
10665	12000037	48	4	14010037	29
10665	12000032	48	2	14010032	29
10665	12000023	48	2	14010023	29
10666	12000016	48	4	14010016	29
10666	12000006	48	4	14010006	29
10666	12000038	48	4	14010038	29
10666	12000047	48	2	14010047	29
10666	12000028	48	2	14010028	29
10667	12000012	48	4	14010012	29
10667	12000007	48	4	14010007	29
10667	12000043	48	4	14010043	29
10667	12000023	48	2	14010023	29
10667	12000028	48	2	14010028	29
10668	12000004	48	4	14010004	29
10668	12000016	48	4	14010016	29
10668	12000025	48	4	14010025	29
10668	12000035	48	2	14010035	29
10668	12000031	48	2	14010031	29
10669	12000004	48	4	14010004	29
10669	12000017	48	4	14010017	29
10669	12000035	48	4	14010035	29
10669	12000034	48	2	14010034	29
10669	12000041	48	2	14010041	29
10670	12000020	48	4	14010020	29
10670	12000018	48	4	14010018	29
10670	12000044	48	4	14010044	29
10670	12000025	48	2	14010025	29
10670	12000030	48	2	14010030	29
10671	12000012	48	4	14010012	29
10671	12000015	48	4	14010015	29
10671	12000024	48	4	14010024	29
10671	12000036	48	2	14010036	29
10671	12000025	48	2	14010025	29
10672	12000014	48	4	14010014	29
10672	12000010	48	4	14010010	29
10672	12000025	48	4	14010025	29
