#ID	地图ID	类型(1、征战2、试炼3、猎魂4、经验房5、将魂本6、闯关 7支线 8 宝箱)	只能通关一次（1是 0否）	地图文件	战斗背景	关卡在地图中的位置（x;y）	关卡icon	地图名	名称	等级限制	前置ID	后置ID	怪物组ID	剧情怪物	掉落	每天最多打多少次	军令消耗	扫荡军令消耗
id	mapid	type	onlyone	mapbg	battlebg	position	icon	mapname	levelname	levellimit	preid	nextid	monsterid	actormonsterid	drop	maxfightcount	command	mopupcommand
18052310	14	5	0	yewan.png	btl05.png	179;574		明怪	明怪	1	0	0	23062310	0	22081311	1	0	0
18052391	14	5	0	yewan.png	btl06.png	179;575		BOSS	BOSS	1	0	0	23062391	0	22083311	1	0	0
18052392	14	5	0	yewan.png	btl05.png	179;576		BOSS	BOSS	1	0	0	23062392	0	22083311	1	0	0
18052393	14	5	0	yewan.png	btl01.png	179;577		BOSS	BOSS	1	0	0	23062393	0	22083311	1	0	0
18052394	14	5	0	yewan.png	btl02.png	179;578		BOSS	BOSS	1	0	0	23062394	0	22083311	1	0	0
18052395	14	5	0	yewan.png	btl05.png	179;579		BOSS	BOSS	1	0	0	23062395	0	22083311	1	0	0
18052401	14	5	0	yewan.png	btl06.png	179;580		随机怪	随机怪	1	0	0	23062401	0	22084001	1	0	0
18052402	14	5	0	yewan.png	btl07.png	179;581		随机怪	随机怪	1	0	0	23062402	0	22084001	1	0	0
18052403	14	5	0	yewan.png	btl04.png	179;582		随机怪	随机怪	1	0	0	23062403	0	22084001	1	0	0
18052404	14	5	0	yewan.png	btl05.png	179;583		随机怪	随机怪	1	0	0	23062404	0	22084001	1	0	0
18052405	14	5	0	yewan.png	btl01.png	179;584		随机怪	随机怪	1	0	0	23062405	0	22084001	1	0	0
18052406	14	5	0	yewan.png	btl04.png	179;585		明怪	明怪	1	0	0	23062406	0	22081312	1	0	0
18052407	14	5	0	yewan.png	btl07.png	179;586		明怪	明怪	1	0	0	23062407	0	22081312	1	0	0
18052408	14	5	0	yewan.png	btl04.png	179;587		明怪	明怪	1	0	0	23062408	0	22081312	1	0	0
18052409	14	5	0	yewan.png	btl04.png	179;588		明怪	明怪	1	0	0	23062409	0	22081312	1	0	0
18052410	14	5	0	yewan.png	btl05.png	179;589		明怪	明怪	1	0	0	23062410	0	22081312	1	0	0
18052491	14	5	0	yewan.png	btl06.png	179;590		BOSS	BOSS	1	0	0	23062491	0	22083312	1	0	0
18052492	14	5	0	yewan.png	btl03.png	179;591		BOSS	BOSS	1	0	0	23062492	0	22083312	1	0	0
18052493	14	5	0	yewan.png	btl05.png	179;592		BOSS	BOSS	1	0	0	23062493	0	22083312	1	0	0
18052494	14	5	0	yewan.png	btl06.png	179;593		BOSS	BOSS	1	0	0	23062494	0	22083312	1	0	0
18052495	14	5	0	yewan.png	btl06.png	179;594		BOSS	BOSS	1	0	0	23062495	0	22083312	1	0	0
18052501	14	5	0	yewan.png	btl04.png	179;595		随机怪	随机怪	1	0	0	23062501	0	22084001	1	0	0
18052502	14	5	0	yewan.png	btl05.png	179;596		随机怪	随机怪	1	0	0	23062502	0	22084001	1	0	0
18052503	14	5	0	yewan.png	btl07.png	179;597		随机怪	随机怪	1	0	0	23062503	0	22084001	1	0	0
18052504	14	5	0	yewan.png	btl02.png	179;598		随机怪	随机怪	1	0	0	23062504	0	22084001	1	0	0
18052505	14	5	0	yewan.png	btl01.png	179;599		随机怪	随机怪	1	0	0	23062505	0	22084001	1	0	0
18052506	14	5	0	yewan.png	btl02.png	179;600		明怪	明怪	1	0	0	23062506	0	22081313	1	0	0
18052507	14	5	0	yewan.png	btl02.png	179;601		明怪	明怪	1	0	0	23062507	0	22081313	1	0	0
18052508	14	5	0	yewan.png	btl02.png	179;602		明怪	明怪	1	0	0	23062508	0	22081313	1	0	0
18052509	14	5	0	yewan.png	btl07.png	179;603		明怪	明怪	1	0	0	23062509	0	22081313	1	0	0
18052510	14	5	0	yewan.png	btl07.png	179;604		明怪	明怪	1	0	0	23062510	0	22081313	1	0	0
18052591	14	5	0	yewan.png	btl03.png	179;605		BOSS	BOSS	1	0	0	23062591	0	22083313	1	0	0
18052592	14	5	0	yewan.png	btl06.png	179;606		BOSS	BOSS	1	0	0	23062592	0	22083313	1	0	0
18052593	14	5	0	yewan.png	btl07.png	179;607		BOSS	BOSS	1	0	0	23062593	0	22083313	1	0	0
18052594	14	5	0	yewan.png	btl02.png	179;608		BOSS	BOSS	1	0	0	23062594	0	22083313	1	0	0
18052595	14	5	0	yewan.png	btl06.png	179;609		BOSS	BOSS	1	0	0	23062595	0	22083313	1	0	0
18052601	14	5	0	yewan.png	btl06.png	179;610		随机怪	随机怪	1	0	0	23062601	0	22084001	1	0	0
18052602	14	5	0	yewan.png	btl03.png	179;611		随机怪	随机怪	1	0	0	23062602	0	22084001	1	0	0
18052603	14	5	0	yewan.png	btl07.png	179;612		随机怪	随机怪	1	0	0	23062603	0	22084001	1	0	0
18052604	14	5	0	yewan.png	btl07.png	179;613		随机怪	随机怪	1	0	0	23062604	0	22084001	1	0	0
18052605	14	5	0	yewan.png	btl01.png	179;614		随机怪	随机怪	1	0	0	23062605	0	22084001	1	0	0
18052606	14	5	0	yewan.png	btl05.png	179;615		明怪	明怪	1	0	0	23062606	0	22081321	1	0	0
18052607	14	5	0	yewan.png	btl03.png	179;616		明怪	明怪	1	0	0	23062607	0	22081321	1	0	0
18052608	14	5	0	yewan.png	btl02.png	179;617		明怪	明怪	1	0	0	23062608	0	22081321	1	0	0
18052609	14	5	0	yewan.png	btl02.png	179;618		明怪	明怪	1	0	0	23062609	0	22081321	1	0	0
18052610	14	5	0	yewan.png	btl03.png	179;619		明怪	明怪	1	0	0	23062610	0	22081321	1	0	0
18052691	14	5	0	yewan.png	btl04.png	179;620		BOSS	BOSS	1	0	0	23062691	0	22083321	1	0	0
18052692	14	5	0	yewan.png	btl04.png	179;621		BOSS	BOSS	1	0	0	23062692	0	22083321	1	0	0
18052693	14	5	0	yewan.png	btl02.png	179;622		BOSS	BOSS	1	0	0	23062693	0	22083321	1	0	0
18052694	14	5	0	yewan.png	btl01.png	179;623		BOSS	BOSS	1	0	0	23062694	0	22083321	1	0	0
18052695	14	5	0	yewan.png	btl03.png	179;624		BOSS	BOSS	1	0	0	23062695	0	22083321	1	0	0
18052701	14	5	0	yewan.png	btl03.png	179;625		随机怪	随机怪	1	0	0	23062701	0	22084001	1	0	0
18052702	14	5	0	yewan.png	btl01.png	179;626		随机怪	随机怪	1	0	0	23062702	0	22084001	1	0	0
18052703	14	5	0	yewan.png	btl04.png	179;627		随机怪	随机怪	1	0	0	23062703	0	22084001	1	0	0
18052704	14	5	0	yewan.png	btl02.png	179;628		随机怪	随机怪	1	0	0	23062704	0	22084001	1	0	0
18052705	14	5	0	yewan.png	btl02.png	179;629		随机怪	随机怪	1	0	0	23062705	0	22084001	1	0	0
18052706	14	5	0	yewan.png	btl07.png	179;630		明怪	明怪	1	0	0	23062706	0	22081322	1	0	0
18052707	14	5	0	yewan.png	btl05.png	179;631		明怪	明怪	1	0	0	23062707	0	22081322	1	0	0
18052708	14	5	0	yewan.png	btl01.png	179;632		明怪	明怪	1	0	0	23062708	0	22081322	1	0	0
18052709	14	5	0	yewan.png	btl02.png	179;633		明怪	明怪	1	0	0	23062709	0	22081322	1	0	0
18052710	14	5	0	yewan.png	btl04.png	179;634		明怪	明怪	1	0	0	23062710	0	22081322	1	0	0
18052791	14	5	0	yewan.png	btl07.png	179;635		BOSS	BOSS	1	0	0	23062791	0	22083322	1	0	0
18052792	14	5	0	yewan.png	btl04.png	179;636		BOSS	BOSS	1	0	0	23062792	0	22083322	1	0	0
18052793	14	5	0	yewan.png	btl03.png	179;637		BOSS	BOSS	1	0	0	23062793	0	22083322	1	0	0
18052794	14	5	0	yewan.png	btl02.png	179;638		BOSS	BOSS	1	0	0	23062794	0	22083322	1	0	0
18052795	14	5	0	yewan.png	btl03.png	179;639		BOSS	BOSS	1	0	0	23062795	0	22083322	1	0	0
18052801	14	5	0	yewan.png	btl02.png	179;640		随机怪	随机怪	1	0	0	23062801	0	22084001	1	0	0
18052802	14	5	0	yewan.png	btl02.png	179;641		随机怪	随机怪	1	0	0	23062802	0	22084001	1	0	0
18052803	14	5	0	yewan.png	btl07.png	179;642		随机怪	随机怪	1	0	0	23062803	0	22084001	1	0	0
18052804	14	5	0	yewan.png	btl01.png	179;643		随机怪	随机怪	1	0	0	23062804	0	22084001	1	0	0
18052805	14	5	0	yewan.png	btl06.png	179;644		随机怪	随机怪	1	0	0	23062805	0	22084001	1	0	0
18052806	14	5	0	yewan.png	btl05.png	179;645		明怪	明怪	1	0	0	23062806	0	22081323	1	0	0
18052807	14	5	0	yewan.png	btl04.png	179;646		明怪	明怪	1	0	0	23062807	0	22081323	1	0	0
18052808	14	5	0	yewan.png	btl05.png	179;647		明怪	明怪	1	0	0	23062808	0	22081323	1	0	0
18052809	14	5	0	yewan.png	btl06.png	179;648		明怪	明怪	1	0	0	23062809	0	22081323	1	0	0
18052810	14	5	0	yewan.png	btl01.png	179;649		明怪	明怪	1	0	0	23062810	0	22081323	1	0	0
18052891	14	5	0	yewan.png	btl01.png	179;650		BOSS	BOSS	1	0	0	23062891	0	22083323	1	0	0
18052892	14	5	0	yewan.png	btl02.png	179;651		BOSS	BOSS	1	0	0	23062892	0	22083323	1	0	0
18052893	14	5	0	yewan.png	btl05.png	179;652		BOSS	BOSS	1	0	0	23062893	0	22083323	1	0	0
18052894	14	5	0	yewan.png	btl02.png	179;653		BOSS	BOSS	1	0	0	23062894	0	22083323	1	0	0
18052895	14	5	0	yewan.png	btl03.png	179;654		BOSS	BOSS	1	0	0	23062895	0	22083323	1	0	0
18052901	14	5	0	yewan.png	btl01.png	179;655		随机怪	随机怪	1	0	0	23062901	0	22084001	1	0	0
18052902	14	5	0	yewan.png	btl01.png	179;656		随机怪	随机怪	1	0	0	23062902	0	22084001	1	0	0
18052903	14	5	0	yewan.png	btl05.png	179;657		随机怪	随机怪	1	0	0	23062903	0	22084001	1	0	0
18052904	14	5	0	yewan.png	btl01.png	179;658		随机怪	随机怪	1	0	0	23062904	0	22084001	1	0	0
18052905	14	5	0	yewan.png	btl01.png	179;659		随机怪	随机怪	1	0	0	23062905	0	22084001	1	0	0
18052906	14	5	0	yewan.png	btl01.png	179;660		明怪	明怪	1	0	0	23062906	0	22081331	1	0	0
18052907	14	5	0	yewan.png	btl07.png	179;661		明怪	明怪	1	0	0	23062907	0	22081331	1	0	0
18052908	14	5	0	yewan.png	btl02.png	179;662		明怪	明怪	1	0	0	23062908	0	22081331	1	0	0
18052909	14	5	0	yewan.png	btl02.png	179;663		明怪	明怪	1	0	0	23062909	0	22081331	1	0	0
18052910	14	5	0	yewan.png	btl04.png	179;664		明怪	明怪	1	0	0	23062910	0	22081331	1	0	0
18052991	14	5	0	yewan.png	btl04.png	179;665		BOSS	BOSS	1	0	0	23062991	0	22083331	1	0	0
18052992	14	5	0	yewan.png	btl05.png	179;666		BOSS	BOSS	1	0	0	23062992	0	22083331	1	0	0
18052993	14	5	0	yewan.png	btl05.png	179;667		BOSS	BOSS	1	0	0	23062993	0	22083331	1	0	0
18052994	14	5	0	yewan.png	btl04.png	179;668		BOSS	BOSS	1	0	0	23062994	0	22083331	1	0	0
18052995	14	5	0	yewan.png	btl03.png	179;669		BOSS	BOSS	1	0	0	23062995	0	22083331	1	0	0
18053001	14	5	0	yewan.png	btl04.png	179;670		随机怪	随机怪	1	0	0	23063001	0	22084001	1	0	0
18053002	14	5	0	yewan.png	btl02.png	179;671		随机怪	随机怪	1	0	0	23063002	0	22084001	1	0	0
18053003	14	5	0	yewan.png	btl01.png	179;672		随机怪	随机怪	1	0	0	23063003	0	22084001	1	0	0
18053004	14	5	0	yewan.png	btl07.png	179;673		随机怪	随机怪	1	0	0	23063004	0	22084001	1	0	0
18053005	14	5	0	yewan.png	btl06.png	179;674		随机怪	随机怪	1	0	0	23063005	0	22084001	1	0	0
18053006	14	5	0	yewan.png	btl02.png	179;675		明怪	明怪	1	0	0	23063006	0	22081332	1	0	0
18053007	14	5	0	yewan.png	btl04.png	179;676		明怪	明怪	1	0	0	23063007	0	22081332	1	0	0
18053008	14	5	0	yewan.png	btl06.png	179;677		明怪	明怪	1	0	0	23063008	0	22081332	1	0	0
18053009	14	5	0	yewan.png	btl02.png	179;678		明怪	明怪	1	0	0	23063009	0	22081332	1	0	0
18053010	14	5	0	yewan.png	btl05.png	179;679		明怪	明怪	1	0	0	23063010	0	22081332	1	0	0
18053091	14	5	0	yewan.png	btl05.png	179;680		BOSS	BOSS	1	0	0	23063091	0	22083332	1	0	0
18053092	14	5	0	yewan.png	btl06.png	179;681		BOSS	BOSS	1	0	0	23063092	0	22083332	1	0	0
18053093	14	5	0	yewan.png	btl06.png	179;682		BOSS	BOSS	1	0	0	23063093	0	22083332	1	0	0
18053094	14	5	0	yewan.png	btl05.png	179;683		BOSS	BOSS	1	0	0	23063094	0	22083332	1	0	0
18053095	14	5	0	yewan.png	btl05.png	179;684		BOSS	BOSS	1	0	0	23063095	0	22083332	1	0	0
18053101	14	5	0	yewan.png	btl06.png	179;685		随机怪	随机怪	1	0	0	23063101	0	22084001	1	0	0
18053102	14	5	0	yewan.png	btl03.png	179;686		随机怪	随机怪	1	0	0	23063102	0	22084001	1	0	0
18053103	14	5	0	yewan.png	btl01.png	179;687		随机怪	随机怪	1	0	0	23063103	0	22084001	1	0	0
18053104	14	5	0	yewan.png	btl06.png	179;688		随机怪	随机怪	1	0	0	23063104	0	22084001	1	0	0
18053105	14	5	0	yewan.png	btl06.png	179;689		随机怪	随机怪	1	0	0	23063105	0	22084001	1	0	0
18053106	14	5	0	yewan.png	btl01.png	179;690		明怪	明怪	1	0	0	23063106	0	22081333	1	0	0
18053107	14	5	0	yewan.png	btl04.png	179;691		明怪	明怪	1	0	0	23063107	0	22081333	1	0	0
18053108	14	5	0	yewan.png	btl02.png	179;692		明怪	明怪	1	0	0	23063108	0	22081333	1	0	0
18053109	14	5	0	yewan.png	btl02.png	179;693		明怪	明怪	1	0	0	23063109	0	22081333	1	0	0
18053110	14	5	0	yewan.png	btl01.png	179;694		明怪	明怪	1	0	0	23063110	0	22081333	1	0	0
18053191	14	5	0	yewan.png	btl03.png	179;695		BOSS	BOSS	1	0	0	23063191	0	22083333	1	0	0
18053192	14	5	0	yewan.png	btl02.png	179;696		BOSS	BOSS	1	0	0	23063192	0	22083333	1	0	0
18053193	14	5	0	yewan.png	btl05.png	179;697		BOSS	BOSS	1	0	0	23063193	0	22083333	1	0	0
18053194	14	5	0	yewan.png	btl03.png	179;698		BOSS	BOSS	1	0	0	23063194	0	22083333	1	0	0
18053195	14	5	0	yewan.png	btl02.png	179;699		BOSS	BOSS	1	0	0	23063195	0	22083333	1	0	0
18053201	14	5	0	yewan.png	btl02.png	179;700		随机怪	随机怪	1	0	0	23063201	0	22084001	1	0	0
18053202	14	5	0	yewan.png	btl07.png	179;701		随机怪	随机怪	1	0	0	23063202	0	22084001	1	0	0
18053203	14	5	0	yewan.png	btl05.png	179;702		随机怪	随机怪	1	0	0	23063203	0	22084001	1	0	0
18053204	14	5	0	yewan.png	btl07.png	179;703		随机怪	随机怪	1	0	0	23063204	0	22084001	1	0	0
18053205	14	5	0	yewan.png	btl03.png	179;704		随机怪	随机怪	1	0	0	23063205	0	22084001	1	0	0
18053206	14	5	0	yewan.png	btl01.png	179;705		明怪	明怪	1	0	0	23063206	0	22081341	1	0	0
18053207	14	5	0	yewan.png	btl06.png	179;706		明怪	明怪	1	0	0	23063207	0	22081341	1	0	0
18053208	14	5	0	yewan.png	btl05.png	179;707		明怪	明怪	1	0	0	23063208	0	22081341	1	0	0
18053209	14	5	0	yewan.png	btl04.png	179;708		明怪	明怪	1	0	0	23063209	0	22081341	1	0	0
18053210	14	5	0	yewan.png	btl03.png	179;709		明怪	明怪	1	0	0	23063210	0	22081341	1	0	0
18053291	14	5	0	yewan.png	btl02.png	179;710		BOSS	BOSS	1	0	0	23063291	0	22083341	1	0	0
18053292	14	5	0	yewan.png	btl01.png	179;711		BOSS	BOSS	1	0	0	23063292	0	22083341	1	0	0
18053293	14	5	0	yewan.png	btl02.png	179;712		BOSS	BOSS	1	0	0	23063293	0	22083341	1	0	0
18053294	14	5	0	yewan.png	btl03.png	179;713		BOSS	BOSS	1	0	0	23063294	0	22083341	1	0	0
18053295	14	5	0	yewan.png	btl06.png	179;714		BOSS	BOSS	1	0	0	23063295	0	22083341	1	0	0
18053301	14	5	0	yewan.png	btl03.png	179;715		随机怪	随机怪	1	0	0	23063301	0	22084001	1	0	0
18053302	14	5	0	yewan.png	btl02.png	179;716		随机怪	随机怪	1	0	0	23063302	0	22084001	1	0	0
18053303	14	5	0	yewan.png	btl05.png	179;717		随机怪	随机怪	1	0	0	23063303	0	22084001	1	0	0
18053304	14	5	0	yewan.png	btl07.png	179;718		随机怪	随机怪	1	0	0	23063304	0	22084001	1	0	0
18053305	14	5	0	yewan.png	btl04.png	179;719		随机怪	随机怪	1	0	0	23063305	0	22084001	1	0	0
18053306	14	5	0	yewan.png	btl06.png	179;720		明怪	明怪	1	0	0	23063306	0	22081342	1	0	0
18053307	14	5	0	yewan.png	btl03.png	179;721		明怪	明怪	1	0	0	23063307	0	22081342	1	0	0
18053308	14	5	0	yewan.png	btl05.png	179;722		明怪	明怪	1	0	0	23063308	0	22081342	1	0	0
18053309	14	5	0	yewan.png	btl07.png	179;723		明怪	明怪	1	0	0	23063309	0	22081342	1	0	0
18053310	14	5	0	yewan.png	btl07.png	179;724		明怪	明怪	1	0	0	23063310	0	22081342	1	0	0
18053391	14	5	0	yewan.png	btl04.png	179;725		BOSS	BOSS	1	0	0	23063391	0	22083342	1	0	0
18053392	14	5	0	yewan.png	btl02.png	179;726		BOSS	BOSS	1	0	0	23063392	0	22083342	1	0	0
18053393	14	5	0	yewan.png	btl04.png	179;727		BOSS	BOSS	1	0	0	23063393	0	22083342	1	0	0
18053394	14	5	0	yewan.png	btl07.png	179;728		BOSS	BOSS	1	0	0	23063394	0	22083342	1	0	0
18053395	14	5	0	yewan.png	btl07.png	179;729		BOSS	BOSS	1	0	0	23063395	0	22083342	1	0	0
18053401	14	5	0	yewan.png	btl03.png	179;730		随机怪	随机怪	1	0	0	23063401	0	22084001	1	0	0
18053402	14	5	0	yewan.png	btl05.png	179;731		随机怪	随机怪	1	0	0	23063402	0	22084001	1	0	0
18053403	14	5	0	yewan.png	btl06.png	179;732		随机怪	随机怪	1	0	0	23063403	0	22084001	1	0	0
18053404	14	5	0	yewan.png	btl01.png	179;733		随机怪	随机怪	1	0	0	23063404	0	22084001	1	0	0
18053405	14	5	0	yewan.png	btl06.png	179;734		随机怪	随机怪	1	0	0	23063405	0	22084001	1	0	0
18053406	14	5	0	yewan.png	btl04.png	179;735		明怪	明怪	1	0	0	23063406	0	22081343	1	0	0
18053407	14	5	0	yewan.png	btl01.png	179;736		明怪	明怪	1	0	0	23063407	0	22081343	1	0	0
18053408	14	5	0	yewan.png	btl05.png	179;737		明怪	明怪	1	0	0	23063408	0	22081343	1	0	0
18053409	14	5	0	yewan.png	btl03.png	179;738		明怪	明怪	1	0	0	23063409	0	22081343	1	0	0
18053410	14	5	0	yewan.png	btl05.png	179;739		明怪	明怪	1	0	0	23063410	0	22081343	1	0	0
18053491	14	5	0	yewan.png	btl04.png	179;740		BOSS	BOSS	1	0	0	23063491	0	22083343	1	0	0
18053492	14	5	0	yewan.png	btl07.png	179;741		BOSS	BOSS	1	0	0	23063492	0	22083343	1	0	0
18053493	14	5	0	yewan.png	btl07.png	179;742		BOSS	BOSS	1	0	0	23063493	0	22083343	1	0	0
18053494	14	5	0	yewan.png	btl04.png	179;743		BOSS	BOSS	1	0	0	23063494	0	22083343	1	0	0
18053495	14	5	0	yewan.png	btl03.png	179;744		BOSS	BOSS	1	0	0	23063495	0	22083343	1	0	0
18053501	14	5	0	yewan.png	btl04.png	179;745		随机怪	随机怪	1	0	0	23063501	0	22084001	1	0	0
18053502	14	5	0	yewan.png	btl01.png	179;746		随机怪	随机怪	1	0	0	23063502	0	22084001	1	0	0
18053503	14	5	0	yewan.png	btl02.png	179;747		随机怪	随机怪	1	0	0	23063503	0	22084001	1	0	0
18053504	14	5	0	yewan.png	btl03.png	179;748		随机怪	随机怪	1	0	0	23063504	0	22084001	1	0	0
18053505	14	5	0	yewan.png	btl03.png	179;749		随机怪	随机怪	1	0	0	23063505	0	22084001	1	0	0
18053506	14	5	0	yewan.png	btl06.png	179;750		明怪	明怪	1	0	0	23063506	0	22081344	1	0	0
18053507	14	5	0	yewan.png	btl04.png	179;751		明怪	明怪	1	0	0	23063507	0	22081344	1	0	0
18053508	14	5	0	yewan.png	btl02.png	179;752		明怪	明怪	1	0	0	23063508	0	22081344	1	0	0
18053509	14	5	0	yewan.png	btl04.png	179;753		明怪	明怪	1	0	0	23063509	0	22081344	1	0	0
18053510	14	5	0	yewan.png	btl02.png	179;754		明怪	明怪	1	0	0	23063510	0	22081344	1	0	0
18053591	14	5	0	yewan.png	btl06.png	179;755		BOSS	BOSS	1	0	0	23063591	0	22083344	1	0	0
18053592	14	5	0	yewan.png	btl06.png	179;756		BOSS	BOSS	1	0	0	23063592	0	22083344	1	0	0
18053593	14	5	0	yewan.png	btl07.png	179;757		BOSS	BOSS	1	0	0	23063593	0	22083344	1	0	0
18053594	14	5	0	yewan.png	btl01.png	179;758		BOSS	BOSS	1	0	0	23063594	0	22083344	1	0	0
18053595	14	5	0	yewan.png	btl04.png	179;759		BOSS	BOSS	1	0	0	23063595	0	22083344	1	0	0
18053601	14	5	0	yewan.png	btl01.png	179;760		随机怪	随机怪	1	0	0	23063601	0	22084001	1	0	0
18053602	14	5	0	yewan.png	btl01.png	179;761		随机怪	随机怪	1	0	0	23063602	0	22084001	1	0	0
18053603	14	5	0	yewan.png	btl05.png	179;762		随机怪	随机怪	1	0	0	23063603	0	22084001	1	0	0
18053604	14	5	0	yewan.png	btl04.png	179;763		随机怪	随机怪	1	0	0	23063604	0	22084001	1	0	0
18053605	14	5	0	yewan.png	btl02.png	179;764		随机怪	随机怪	1	0	0	23063605	0	22084001	1	0	0
18053606	14	5	0	yewan.png	btl03.png	179;765		明怪	明怪	1	0	0	23063606	0	22081351	1	0	0
18053607	14	5	0	yewan.png	btl07.png	179;766		明怪	明怪	1	0	0	23063607	0	22081351	1	0	0
18053608	14	5	0	yewan.png	btl07.png	179;767		明怪	明怪	1	0	0	23063608	0	22081351	1	0	0
18053609	14	5	0	yewan.png	btl02.png	179;768		明怪	明怪	1	0	0	23063609	0	22081351	1	0	0
18053610	14	5	0	yewan.png	btl03.png	179;769		明怪	明怪	1	0	0	23063610	0	22081351	1	0	0
18053691	14	5	0	yewan.png	btl04.png	179;770		BOSS	BOSS	1	0	0	23063691	0	22083351	1	0	0
18053692	14	5	0	yewan.png	btl01.png	179;771		BOSS	BOSS	1	0	0	23063692	0	22083351	1	0	0
18053693	14	5	0	yewan.png	btl05.png	179;772		BOSS	BOSS	1	0	0	23063693	0	22083351	1	0	0
18053694	14	5	0	yewan.png	btl01.png	179;773		BOSS	BOSS	1	0	0	23063694	0	22083351	1	0	0
18053695	14	5	0	yewan.png	btl03.png	179;774		BOSS	BOSS	1	0	0	23063695	0	22083351	1	0	0
18053701	14	5	0	yewan.png	btl04.png	179;775		随机怪	随机怪	1	0	0	23063701	0	22084001	1	0	0
18053702	14	5	0	yewan.png	btl07.png	179;776		随机怪	随机怪	1	0	0	23063702	0	22084001	1	0	0
18053703	14	5	0	yewan.png	btl07.png	179;777		随机怪	随机怪	1	0	0	23063703	0	22084001	1	0	0
18053704	14	5	0	yewan.png	btl01.png	179;778		随机怪	随机怪	1	0	0	23063704	0	22084001	1	0	0
18053705	14	5	0	yewan.png	btl02.png	179;779		随机怪	随机怪	1	0	0	23063705	0	22084001	1	0	0
18053706	14	5	0	yewan.png	btl01.png	179;780		明怪	明怪	1	0	0	23063706	0	22081352	1	0	0
18053707	14	5	0	yewan.png	btl05.png	179;781		明怪	明怪	1	0	0	23063707	0	22081352	1	0	0
18053708	14	5	0	yewan.png	btl02.png	179;782		明怪	明怪	1	0	0	23063708	0	22081352	1	0	0
18053709	14	5	0	yewan.png	btl04.png	179;783		明怪	明怪	1	0	0	23063709	0	22081352	1	0	0
18053710	14	5	0	yewan.png	btl02.png	179;784		明怪	明怪	1	0	0	23063710	0	22081352	1	0	0
18053791	14	5	0	yewan.png	btl05.png	179;785		BOSS	BOSS	1	0	0	23063791	0	22083352	1	0	0
18053792	14	5	0	yewan.png	btl05.png	179;786		BOSS	BOSS	1	0	0	23063792	0	22083352	1	0	0
18053793	14	5	0	yewan.png	btl04.png	179;787		BOSS	BOSS	1	0	0	23063793	0	22083352	1	0	0
18053794	14	5	0	yewan.png	btl01.png	179;788		BOSS	BOSS	1	0	0	23063794	0	22083352	1	0	0
18053795	14	5	0	yewan.png	btl02.png	179;789		BOSS	BOSS	1	0	0	23063795	0	22083352	1	0	0
18053801	14	5	0	yewan.png	btl02.png	179;790		随机怪	随机怪	1	0	0	23063801	0	22084001	1	0	0
18053802	14	5	0	yewan.png	btl01.png	179;791		随机怪	随机怪	1	0	0	23063802	0	22084001	1	0	0
18053803	14	5	0	yewan.png	btl07.png	179;792		随机怪	随机怪	1	0	0	23063803	0	22084001	1	0	0
18053804	14	5	0	yewan.png	btl03.png	179;793		随机怪	随机怪	1	0	0	23063804	0	22084001	1	0	0
18053805	14	5	0	yewan.png	btl03.png	179;794		随机怪	随机怪	1	0	0	23063805	0	22084001	1	0	0
18053806	14	5	0	yewan.png	btl01.png	179;795		明怪	明怪	1	0	0	23063806	0	22081353	1	0	0
18053807	14	5	0	yewan.png	btl07.png	179;796		明怪	明怪	1	0	0	23063807	0	22081353	1	0	0
18053808	14	5	0	yewan.png	btl04.png	179;797		明怪	明怪	1	0	0	23063808	0	22081353	1	0	0
18053809	14	5	0	yewan.png	btl03.png	179;798		明怪	明怪	1	0	0	23063809	0	22081353	1	0	0
18053810	14	5	0	yewan.png	btl01.png	179;799		明怪	明怪	1	0	0	23063810	0	22081353	1	0	0
18053891	14	5	0	yewan.png	btl05.png	179;800		BOSS	BOSS	1	0	0	23063891	0	22083353	1	0	0
18053892	14	5	0	yewan.png	btl02.png	179;801		BOSS	BOSS	1	0	0	23063892	0	22083353	1	0	0
18053893	14	5	0	yewan.png	btl06.png	179;802		BOSS	BOSS	1	0	0	23063893	0	22083353	1	0	0
18053894	14	5	0	yewan.png	btl07.png	179;803		BOSS	BOSS	1	0	0	23063894	0	22083353	1	0	0
18053895	14	5	0	yewan.png	btl05.png	179;804		BOSS	BOSS	1	0	0	23063895	0	22083353	1	0	0
18053901	14	5	0	yewan.png	btl02.png	179;805		随机怪	随机怪	1	0	0	23063901	0	22084001	1	0	0
18053902	14	5	0	yewan.png	btl03.png	179;806		随机怪	随机怪	1	0	0	23063902	0	22084001	1	0	0
18053903	14	5	0	yewan.png	btl05.png	179;807		随机怪	随机怪	1	0	0	23063903	0	22084001	1	0	0
18053904	14	5	0	yewan.png	btl05.png	179;808		随机怪	随机怪	1	0	0	23063904	0	22084001	1	0	0
18053905	14	5	0	yewan.png	btl06.png	179;809		随机怪	随机怪	1	0	0	23063905	0	22084001	1	0	0
18053906	14	5	0	yewan.png	btl03.png	179;810		明怪	明怪	1	0	0	23063906	0	22081354	1	0	0
18053907	14	5	0	yewan.png	btl02.png	179;811		明怪	明怪	1	0	0	23063907	0	22081354	1	0	0
18053908	14	5	0	yewan.png	btl03.png	179;812		明怪	明怪	1	0	0	23063908	0	22081354	1	0	0
