#id	#掉落组	组内编号	说明	物品id	物品数量	权重（总权重为10000）	是否显示
id	group	no	describe	itemid	num	weight	show
1	22100807	1	主公经验值—征战任务	17010044	3581	10000	1
2	22100807	2	铜钱	17010039	1000	10000	1
3	22100807	3	文鸯将魂	17020046	2	10000	1
1	22100808	1	主公经验值—征战任务	17010044	3688	10000	1
2	22100808	2	铜钱	17010039	1000	10000	1
3	22100808	3	文鸯将魂	17020046	2	10000	1
1	22100901	1	主公经验值—征战任务	17010044	3789	10000	1
2	22100901	2	铜钱	17010039	1000	10000	1
3	22100901	3	文鸯将魂	17020046	2	10000	1
1	22100902	1	主公经验值—征战任务	17010044	3873	10000	1
2	22100902	2	铜钱	17010039	1000	10000	1
3	22100902	3	文鸯将魂	17020046	2	10000	1
1	22100903	1	主公经验值—征战任务	17010044	3958	10000	1
2	22100903	2	铜钱	17010039	1000	10000	1
3	22100903	3	文鸯将魂	17020046	2	10000	1
1	22100904	1	主公经验值—征战任务	17010044	4045	10000	1
2	22100904	2	铜钱	17010039	1000	10000	1
3	22100904	3	文鸯将魂	17020046	2	10000	1
1	22100905	1	主公经验值—征战任务	17010044	4134	10000	1
2	22100905	2	铜钱	17010039	1000	10000	1
3	22100905	3	文鸯将魂	17020046	2	10000	1
1	22100906	1	主公经验值—征战任务	17010044	4225	10000	1
2	22100906	2	铜钱	17010039	1000	10000	1
3	22100906	3	文鸯将魂	17020046	2	10000	1
1	22100907	1	主公经验值—征战任务	17010044	4318	10000	1
2	22100907	2	铜钱	17010039	1000	10000	1
3	22100907	3	文鸯将魂	17020046	2	10000	1
1	22100908	1	主公经验值—征战任务	17010044	4413	10000	1
2	22100908	2	铜钱	17010039	1000	10000	1
3	22100908	3	文鸯将魂	17020046	2	10000	1
1	22101001	1	主公经验值—征战任务	17010044	4510	10000	1
2	22101001	2	铜钱	17010039	1000	10000	1
3	22101001	3	文鸯将魂	17020046	2	10000	1
1	22101002	1	主公经验值—征战任务	17010044	4609	10000	1
2	22101002	2	铜钱	17010039	1000	10000	1
3	22101002	3	文鸯将魂	17020046	2	10000	1
1	22101003	1	主公经验值—征战任务	17010044	4710	10000	1
2	22101003	2	铜钱	17010039	1000	10000	1
3	22101003	3	文鸯将魂	17020046	2	10000	1
1	22101004	1	主公经验值—征战任务	17010044	4814	10000	1
2	22101004	2	铜钱	17010039	1000	10000	1
3	22101004	3	文鸯将魂	17020046	2	10000	1
1	22101005	1	主公经验值—征战任务	17010044	4920	10000	1
2	22101005	2	铜钱	17010039	1000	10000	1
3	22101005	3	文鸯将魂	17020046	2	10000	1
1	22101006	1	主公经验值—征战任务	17010044	5028	10000	1
2	22101006	2	铜钱	17010039	1000	10000	1
3	22101006	3	文鸯将魂	17020046	2	10000	1
1	22101007	1	主公经验值—征战任务	17010044	5139	10000	1
2	22101007	2	铜钱	17010039	1000	10000	1
3	22101007	3	文鸯将魂	17020046	2	10000	1
1	22101008	1	主公经验值—征战任务	17010044	5252	10000	1
2	22101008	2	铜钱	17010039	1000	10000	1
3	22101008	3	文鸯将魂	17020046	2	10000	1
1	22101101	1	主公经验值—征战任务	17010044	5882	10000	1
2	22101101	2	铜钱	17010039	1000	10000	1
3	22101101	3	文鸯将魂	17020046	2	10000	1
1	22101102	1	主公经验值—征战任务	17010044	6087	10000	1
2	22101102	2	铜钱	17010039	1000	10000	1
3	22101102	3	文鸯将魂	17020046	2	10000	1
1	22101103	1	主公经验值—征战任务	17010044	6301	10000	1
2	22101103	2	铜钱	17010039	1000	10000	1
3	22101103	3	文鸯将魂	17020046	2	10000	1
1	22101104	1	主公经验值—征战任务	17010044	6521	10000	1
2	22101104	2	铜钱	17010039	1000	10000	1
3	22101104	3	文鸯将魂	17020046	2	10000	1
1	22101105	1	主公经验值—征战任务	17010044	6749	10000	1
2	22101105	2	铜钱	17010039	1000	10000	1
3	22101105	3	文鸯将魂	17020046	2	10000	1
1	22101106	1	主公经验值—征战任务	17010044	6986	10000	1
2	22101106	2	铜钱	17010039	1000	10000	1
3	22101106	3	文鸯将魂	17020046	2	10000	1
1	22101107	1	主公经验值—征战任务	17010044	7230	10000	1
2	22101107	2	铜钱	17010039	1000	10000	1
3	22101107	3	文鸯将魂	17020046	2	10000	1
1	22101108	1	主公经验值—征战任务	17010044	7483	10000	1
2	22101108	2	铜钱	17010039	1000	10000	1
3	22101108	3	文鸯将魂	17020046	2	10000	1
1	22101201	1	主公经验值—征战任务	17010044	7745	10000	1
2	22101201	2	铜钱	17010039	1000	10000	1
3	22101201	3	曹仁将魂	17020049	2	10000	1
1	22101202	1	主公经验值—征战任务	17010044	8016	10000	1
2	22101202	2	铜钱	17010039	1000	10000	1
3	22101202	3	曹仁将魂	17020049	2	10000	1
1	22101203	1	主公经验值—征战任务	17010044	8297	10000	1
2	22101203	2	铜钱	17010039	1000	10000	1
3	22101203	3	曹仁将魂	17020049	2	10000	1
1	22101204	1	主公经验值—征战任务	17010044	8587	10000	1
2	22101204	2	铜钱	17010039	1000	10000	1
3	22101204	3	曹仁将魂	17020049	2	10000	1
1	22101205	1	主公经验值—征战任务	17010044	8888	10000	1
2	22101205	2	铜钱	17010039	1000	10000	1
3	22101205	3	曹仁将魂	17020049	2	10000	1
1	22101206	1	主公经验值—征战任务	17010044	9199	10000	1
2	22101206	2	铜钱	17010039	1000	10000	1
3	22101206	3	曹仁将魂	17020049	2	10000	1
1	22101207	1	主公经验值—征战任务	17010044	9521	10000	1
2	22101207	2	铜钱	17010039	1000	10000	1
3	22101207	3	曹仁将魂	17020049	2	10000	1
1	22101208	1	主公经验值—征战任务	17010044	9854	10000	1
2	22101208	2	铜钱	17010039	1000	10000	1
3	22101208	3	曹仁将魂	17020049	2	10000	1
1	22101301	1	主公经验值—征战任务	17010044	10013	10000	1
2	22101301	2	铜钱	17010039	1000	10000	1
3	22101301	3	曹仁将魂	17020049	2	10000	1
1	22101302	1	主公经验值—征战任务	17010044	10263	10000	1
2	22101302	2	铜钱	17010039	1000	10000	1
3	22101302	3	曹仁将魂	17020049	2	10000	1
1	22101303	1	主公经验值—征战任务	17010044	10520	10000	1
2	22101303	2	铜钱	17010039	1000	10000	1
3	22101303	3	曹仁将魂	17020049	2	10000	1
1	22101304	1	主公经验值—征战任务	17010044	10783	10000	1
2	22101304	2	铜钱	17010039	1000	10000	1
3	22101304	3	曹仁将魂	17020049	2	10000	1
1	22101305	1	主公经验值—征战任务	17010044	11052	10000	1
2	22101305	2	铜钱	17010039	1000	10000	1
3	22101305	3	曹仁将魂	17020049	2	10000	1
1	22101306	1	主公经验值—征战任务	17010044	11329	10000	1
2	22101306	2	铜钱	17010039	1000	10000	1
3	22101306	3	曹仁将魂	17020049	2	10000	1
1	22101307	1	主公经验值—征战任务	17010044	11612	10000	1
2	22101307	2	铜钱	17010039	1000	10000	1
3	22101307	3	曹仁将魂	17020049	2	10000	1
1	22101308	1	主公经验值—征战任务	17010044	11902	10000	1
2	22101308	2	铜钱	17010039	1000	10000	1
3	22101308	3	曹仁将魂	17020049	2	10000	1
1	22101401	1	主公经验值—征战任务	17010044	12200	10000	1
2	22101401	2	铜钱	17010039	1000	10000	1
3	22101401	3	曹仁将魂	17020049	2	10000	1
1	22101402	1	主公经验值—征战任务	17010044	12505	10000	1
2	22101402	2	铜钱	17010039	1000	10000	1
3	22101402	3	曹仁将魂	17020049	2	10000	1
1	22101403	1	主公经验值—征战任务	17010044	12817	10000	1
2	22101403	2	铜钱	17010039	1000	10000	1
3	22101403	3	曹仁将魂	17020049	2	10000	1
1	22101404	1	主公经验值—征战任务	17010044	13138	10000	1
2	22101404	2	铜钱	17010039	1000	10000	1
3	22101404	3	曹仁将魂	17020049	2	10000	1
1	22101405	1	主公经验值—征战任务	17010044	13466	10000	1
2	22101405	2	铜钱	17010039	1000	10000	1
3	22101405	3	曹仁将魂	17020049	2	10000	1
1	22101406	1	主公经验值—征战任务	17010044	13803	10000	1
2	22101406	2	铜钱	17010039	1000	10000	1
3	22101406	3	曹仁将魂	17020049	2	10000	1
1	22101407	1	主公经验值—征战任务	17010044	14148	10000	1
2	22101407	2	铜钱	17010039	1000	10000	1
3	22101407	3	曹仁将魂	17020049	2	10000	1
1	22101408	1	主公经验值—征战任务	17010044	14502	10000	1
2	22101408	2	铜钱	17010039	1000	10000	1
3	22101408	3	曹仁将魂	17020049	2	10000	1
1	22101501	1	主公经验值—征战任务	17010044	15054	10000	1
2	22101501	2	铜钱	17010039	1000	10000	1
3	22101501	3	曹仁将魂	17020049	2	10000	1
1	22101502	1	主公经验值—征战任务	17010044	15370	10000	1
2	22101502	2	铜钱	17010039	1000	10000	1
3	22101502	3	曹仁将魂	17020049	2	10000	1
1	22101503	1	主公经验值—征战任务	17010044	15693	10000	1
2	22101503	2	铜钱	17010039	1000	10000	1
3	22101503	3	曹仁将魂	17020049	2	10000	1
1	22101504	1	主公经验值—征战任务	17010044	16023	10000	1
2	22101504	2	铜钱	17010039	1000	10000	1
3	22101504	3	曹仁将魂	17020049	2	10000	1
1	22101505	1	主公经验值—征战任务	17010044	16359	10000	1
2	22101505	2	铜钱	17010039	1000	10000	1
3	22101505	3	曹仁将魂	17020049	2	10000	1
1	22101506	1	主公经验值—征战任务	17010044	16703	10000	1
2	22101506	2	铜钱	17010039	1000	10000	1
3	22101506	3	曹仁将魂	17020049	2	10000	1
1	22101507	1	主公经验值—征战任务	17010044	17054	10000	1
2	22101507	2	铜钱	17010039	1000	10000	1
3	22101507	3	曹仁将魂	17020049	2	10000	1
1	22101508	1	主公经验值—征战任务	17010044	17412	10000	1
2	22101508	2	铜钱	17010039	1000	10000	1
3	22101508	3	曹仁将魂	17020049	2	10000	1
1	22110001	1	元宝	17010038	300	10000	1
2	22110001	2	铜钱	17010039	25000	10000	1
1	22110002	1	元宝	17010038	250	10000	1
2	22110002	2	铜钱	17010039	22500	10000	1
1	22110003	1	元宝	17010038	200	10000	1
2	22110003	2	铜钱	17010039	20000	10000	1
1	22110004	1	元宝	17010038	180	10000	1
2	22110004	2	铜钱	17010039	17500	10000	1
1	22110005	1	元宝	17010038	170	10000	1
2	22110005	2	铜钱	17010039	15000	10000	1
1	22110006	1	元宝	17010038	160	10000	1
2	22110006	2	铜钱	17010039	12500	10000	1
1	22110007	1	元宝	17010038	150	10000	1
2	22110007	2	铜钱	17010039	10000	10000	1
1	22110008	1	元宝	17010038	140	10000	1
2	22110008	2	铜钱	17010039	8750	10000	1
1	22110009	1	元宝	17010038	130	10000	1
2	22110009	2	铜钱	17010039	7500	10000	1
1	22110010	1	元宝	17010038	120	10000	1
2	22110010	2	铜钱	17010039	6250	10000	1
1	22110011	1	元宝	17010038	110	10000	1
2	22110011	2	铜钱	17010039	5000	10000	1
1	22110012	1	元宝	17010038	100	10000	1
2	22110012	2	铜钱	17010039	4500	10000	1
1	22110013	1	元宝	17010038	90	10000	1
2	22110013	2	铜钱	17010039	4000	10000	1
1	22110014	1	元宝	17010038	80	10000	1
2	22110014	2	铜钱	17010039	3500	10000	1
1	22110015	1	元宝	17010038	70	10000	1
2	22110015	2	铜钱	17010039	3000	10000	1
1	22110016	1	元宝	17010038	60	10000	1
2	22110016	2	铜钱	17010039	2750	10000	1
1	22110017	1	元宝	17010038	50	10000	1
2	22110017	2	铜钱	17010039	2500	10000	1
1	22110900	1	竞技币	17010041	16	10000	1
2	22110900	2	奖杯	17010042	0	10000	1
1	22110901	1	竞技币	17010041	8	10000	1
1	22110902	1	竞技币	17010041	8	10000	1
1	22130101	1	主公经验值—试炼任务	17010044	130	10000	1
2	22130101	2	潘凤将魂	17020048	2	10000	1
3	22130101	3	九品龙胆	17030053	1	10000	1
4	22130101	4	九品龙麟	17030074	1	10000	1
1	22130102	1	主公经验值—试炼任务	17010044	134	10000	1
2	22130102	2	潘凤将魂	17020048	2	10000	1
3	22130102	3	九品易经	17030060	1	10000	1
4	22130102	4	九品赤兔	17030088	1	10000	1
1	22130103	1	主公经验值—试炼任务	17010044	138	10000	1
2	22130103	2	潘凤将魂	17020048	2	10000	1
3	22130103	3	九品落月	17030067	1	10000	1
4	22130103	4	九品镜芒	17030081	1	10000	1
1	22130104	1	主公经验值—试炼任务	17010044	142	10000	1
2	22130104	2	潘凤将魂	17020048	2	10000	1
3	22130104	3	九品飞电	17030095	1	10000	1
4	22130104	4	九品绝影	17030109	1	10000	1
1	22130105	1	主公经验值—试炼任务	17010044	146	10000	1
2	22130105	2	潘凤将魂	17020048	2	10000	1
3	22130105	3	九品易经	17030060	1	10000	1
4	22130105	4	九品龙麟	17030074	1	10000	1
1	22130106	1	主公经验值—试炼任务	17010044	151	10000	1
2	22130106	2	潘凤将魂	17020048	2	10000	1
3	22130106	3	九品的卢	17030102	1	10000	1
1	22130201	1	主公经验值—试炼任务	17010044	155	10000	1
2	22130201	2	法正将魂	17020043	2	10000	1
3	22130201	3	铜钱	17010039	450	10000	1
1	22130202	1	主公经验值—试炼任务	17010044	160	10000	1
2	22130202	2	法正将魂	17020043	2	10000	1
3	22130202	3	铜钱	17010039	500	10000	1
1	22130203	1	主公经验值—试炼任务	17010044	165	10000	1
2	22130203	2	法正将魂	17020043	2	10000	1
3	22130203	3	铜钱	17010039	500	10000	1
1	22130204	1	主公经验值—试炼任务	17010044	170	10000	1
2	22130204	2	法正将魂	17020043	2	10000	1
3	22130204	3	铜钱	17010039	550	10000	1
1	22130205	1	主公经验值—试炼任务	17010044	403	10000	1
2	22130205	2	法正将魂	17020043	2	10000	1
3	22130205	3	铜钱	17010039	550	10000	1
1	22130206	1	主公经验值—试炼任务	17010044	424	10000	1
2	22130206	2	法正将魂	17020043	2	10000	1
3	22130206	3	铜钱	17010039	600	10000	1
1	22130301	1	主公经验值—试炼任务	17010044	445	10000	1
2	22130301	2	法正将魂	17020043	2	10000	1
3	22130301	3	铜钱	17010039	600	10000	1
1	22130302	1	主公经验值—试炼任务	17010044	467	10000	1
2	22130302	2	法正将魂	17020043	2	10000	1
3	22130302	3	铜钱	17010039	650	10000	1
1	22130303	1	主公经验值—试炼任务	17010044	490	10000	1
2	22130303	2	法正将魂	17020043	2	10000	1
3	22130303	3	铜钱	17010039	650	10000	1
1	22130304	1	主公经验值—试炼任务	17010044	515	10000	1
2	22130304	2	马岱将魂	17020047	2	10000	1
3	22130304	3	铜钱	17010039	700	10000	1
1	22130305	1	主公经验值—试炼任务	17010044	541	10000	1
2	22130305	2	马岱将魂	17020047	2	10000	1
3	22130305	3	铜钱	17010039	700	10000	1
1	22130306	1	主公经验值—试炼任务	17010044	568	10000	1
2	22130306	2	马岱将魂	17020047	2	10000	1
3	22130306	3	铜钱	17010039	800	10000	1
1	22130401	1	主公经验值—试炼任务	17010044	596	10000	1
2	22130401	2	马岱将魂	17020047	2	10000	1
3	22130401	3	铜钱	17010039	800	10000	1
1	22130402	1	主公经验值—试炼任务	17010044	626	10000	1
2	22130402	2	马岱将魂	17020047	2	10000	1
3	22130402	3	铜钱	17010039	900	10000	1
1	22130403	1	主公经验值—试炼任务	17010044	656	10000	1
2	22130403	2	马岱将魂	17020047	2	10000	1
3	22130403	3	铜钱	17010039	900	10000	1
1	22130404	1	主公经验值—试炼任务	17010044	688	10000	1
2	22130404	2	马岱将魂	17020047	2	10000	1
3	22130404	3	铜钱	17010039	900	10000	1
1	22130405	1	主公经验值—试炼任务	17010044	723	10000	1
2	22130405	2	马岱将魂	17020047	2	10000	1
3	22130405	3	铜钱	17010039	900	10000	1
1	22130406	1	主公经验值—试炼任务	17010044	759	10000	1
2	22130406	2	马岱将魂	17020047	2	10000	1
3	22130406	3	铜钱	17010039	1000	10000	1
1	22130501	1	主公经验值—试炼任务	17010044	797	10000	1
2	22130501	2	潘凤将魂	17020048	2	10000	1
3	22130501	3	铜钱	17010039	1000	10000	1
1	22130502	1	主公经验值—试炼任务	17010044	837	10000	1
2	22130502	2	潘凤将魂	17020048	2	10000	1
3	22130502	3	铜钱	17010039	1000	10000	1
1	22130503	1	主公经验值—试炼任务	17010044	879	10000	1
2	22130503	2	潘凤将魂	17020048	2	10000	1
3	22130503	3	铜钱	17010039	1000	10000	1
1	22130504	1	主公经验值—试炼任务	17010044	923	10000	1
2	22130504	2	潘凤将魂	17020048	2	10000	1
3	22130504	3	铜钱	17010039	1000	10000	1
1	22130505	1	主公经验值—试炼任务	17010044	969	10000	1
2	22130505	2	潘凤将魂	17020048	2	10000	1
3	22130505	3	铜钱	17010039	1000	10000	1
1	22130506	1	主公经验值—试炼任务	17010044	1017	10000	1
2	22130506	2	潘凤将魂	17020048	2	10000	1
3	22130506	3	铜钱	17010039	1000	10000	1
1	22130601	1	主公经验值—试炼任务	17010044	1068	10000	1
2	22130601	2	潘凤将魂	17020048	2	10000	1
3	22130601	3	铜钱	17010039	1000	10000	1
1	22130602	1	主公经验值—试炼任务	17010044	1121	10000	1
2	22130602	2	潘凤将魂	17020048	2	10000	1
3	22130602	3	铜钱	17010039	1000	10000	1
1	22130603	1	主公经验值—试炼任务	17010044	1178	10000	1
2	22130603	2	潘凤将魂	17020048	2	10000	1
3	22130603	3	铜钱	17010039	1000	10000	1
1	22130604	1	主公经验值—试炼任务	17010044	1236	10000	1
2	22130604	2	潘凤将魂	17020048	2	10000	1
3	22130604	3	铜钱	17010039	1000	10000	1
1	22130605	1	主公经验值—试炼任务	17010044	1298	10000	1
2	22130605	2	潘凤将魂	17020048	2	10000	1
3	22130605	3	铜钱	17010039	1000	10000	1
1	22130606	1	主公经验值—试炼任务	17010044	1363	10000	1
2	22130606	2	潘凤将魂	17020048	2	10000	1
3	22130606	3	铜钱	17010039	1000	10000	1
1	22130701	1	主公经验值—试炼任务	17010044	1427	10000	1
2	22130701	2	潘凤将魂	17020048	2	10000	1
3	22130701	3	铜钱	17010039	1000	10000	1
1	22130702	1	主公经验值—试炼任务	17010044	1469	10000	1
2	22130702	2	潘凤将魂	17020048	2	10000	1
3	22130702	3	铜钱	17010039	1000	10000	1
1	22130703	1	主公经验值—试炼任务	17010044	1513	10000	1
2	22130703	2	潘凤将魂	17020048	2	10000	1
3	22130703	3	铜钱	17010039	1000	10000	1
1	22130704	1	主公经验值—试炼任务	17010044	1559	10000	1
2	22130704	2	潘凤将魂	17020048	2	10000	1
3	22130704	3	铜钱	17010039	1000	10000	1
1	22130705	1	主公经验值—试炼任务	17010044	1606	10000	1
2	22130705	2	潘凤将魂	17020048	2	10000	1
3	22130705	3	铜钱	17010039	1000	10000	1
1	22130706	1	主公经验值—试炼任务	17010044	1654	10000	1
2	22130706	2	潘凤将魂	17020048	2	10000	1
3	22130706	3	铜钱	17010039	1000	10000	1
1	22130801	1	主公经验值—试炼任务	17010044	1703	10000	1
2	22130801	2	潘凤将魂	17020048	2	10000	1
3	22130801	3	铜钱	17010039	1000	10000	1
1	22130802	1	主公经验值—试炼任务	17010044	1754	10000	1
2	22130802	2	潘凤将魂	17020048	2	10000	1
3	22130802	3	铜钱	17010039	1000	10000	1
1	22130803	1	主公经验值—试炼任务	17010044	1807	10000	1
2	22130803	2	潘凤将魂	17020048	2	10000	1
3	22130803	3	铜钱	17010039	1000	10000	1
1	22130804	1	主公经验值—试炼任务	17010044	1861	10000	1
2	22130804	2	潘凤将魂	17020048	2	10000	1
3	22130804	3	铜钱	17010039	1000	10000	1
1	22130805	1	主公经验值—试炼任务	17010044	1917	10000	1
2	22130805	2	潘凤将魂	17020048	2	10000	1
3	22130805	3	铜钱	17010039	1000	10000	1
1	22130806	1	主公经验值—试炼任务	17010044	1975	10000	1
2	22130806	2	潘凤将魂	17020048	2	10000	1
3	22130806	3	铜钱	17010039	1000	10000	1
1	22130901	1	主公经验值—试炼任务	17010044	2034	10000	1
2	22130901	2	法正将魂	17020043	2	10000	1
3	22130901	3	铜钱	17010039	1000	10000	1
1	22130902	1	主公经验值—试炼任务	17010044	2095	10000	1
2	22130902	2	法正将魂	17020043	2	10000	1
3	22130902	3	铜钱	17010039	1000	10000	1
1	22130903	1	主公经验值—试炼任务	17010044	2158	10000	1
2	22130903	2	法正将魂	17020043	2	10000	1
3	22130903	3	铜钱	17010039	1000	10000	1
1	22130904	1	主公经验值—试炼任务	17010044	2222	10000	1
2	22130904	2	法正将魂	17020043	2	10000	1
3	22130904	3	铜钱	17010039	1000	10000	1
1	22130905	1	主公经验值—试炼任务	17010044	2289	10000	1
2	22130905	2	法正将魂	17020043	2	10000	1
3	22130905	3	铜钱	17010039	1000	10000	1
1	22130906	1	主公经验值—试炼任务	17010044	2358	10000	1
2	22130906	2	法正将魂	17020043	2	10000	1
3	22130906	3	铜钱	17010039	1000	10000	1
1	22131001	1	主公经验值—试炼任务	17010044	2681	10000	1
2	22131001	2	法正将魂	17020043	2	10000	1
3	22131001	3	铜钱	17010039	1000	10000	1
1	22131002	1	主公经验值—试炼任务	17010044	2761	10000	1
2	22131002	2	法正将魂	17020043	2	10000	1
3	22131002	3	铜钱	17010039	1000	10000	1
1	22131003	1	主公经验值—试炼任务	17010044	2844	10000	1
2	22131003	2	法正将魂	17020043	2	10000	1
3	22131003	3	铜钱	17010039	1000	10000	1
1	22131004	1	主公经验值—试炼任务	17010044	2929	10000	1
2	22131004	2	法正将魂	17020043	2	10000	1
3	22131004	3	铜钱	17010039	1000	10000	1
1	22131005	1	主公经验值—试炼任务	17010044	3017	10000	1
2	22131005	2	法正将魂	17020043	2	10000	1
3	22131005	3	铜钱	17010039	1000	10000	1
1	22131006	1	主公经验值—试炼任务	17010044	3108	10000	1
2	22131006	2	法正将魂	17020043	2	10000	1
3	22131006	3	铜钱	17010039	1000	10000	1
1	22131101	1	主公经验值—试炼任务	17010044	3201	10000	1
2	22131101	2	法正将魂	17020043	2	10000	1
3	22131101	3	铜钱	17010039	1000	10000	1
1	22131102	1	主公经验值—试炼任务	17010044	3297	10000	1
2	22131102	2	法正将魂	17020043	2	10000	1
3	22131102	3	铜钱	17010039	1000	10000	1
1	22131103	1	主公经验值—试炼任务	17010044	3396	10000	1
2	22131103	2	法正将魂	17020043	2	10000	1
3	22131103	3	铜钱	17010039	1000	10000	1
1	22131104	1	主公经验值—试炼任务	17010044	3498	10000	1
2	22131104	2	法正将魂	17020043	2	10000	1
3	22131104	3	铜钱	17010039	1000	10000	1
1	22131105	1	主公经验值—试炼任务	17010044	3603	10000	1
2	22131105	2	法正将魂	17020043	2	10000	1
3	22131105	3	铜钱	17010039	1000	10000	1
1	22131106	1	主公经验值—试炼任务	17010044	3711	10000	1
2	22131106	2	法正将魂	17020043	2	10000	1
3	22131106	3	铜钱	17010039	1000	10000	1
1	22131201	1	主公经验值—试炼任务	17010044	3822	10000	1
2	22131201	2	法正将魂	17020043	2	10000	1
3	22131201	3	铜钱	17010039	1000	10000	1
1	22131202	1	主公经验值—试炼任务	17010044	3937	10000	1
2	22131202	2	法正将魂	17020043	2	10000	1
3	22131202	3	铜钱	17010039	1000	10000	1
1	22131203	1	主公经验值—试炼任务	17010044	4055	10000	1
2	22131203	2	法正将魂	17020043	2	10000	1
3	22131203	3	铜钱	17010039	1000	10000	1
1	22131204	1	主公经验值—试炼任务	17010044	4176	10000	1
2	22131204	2	法正将魂	17020043	2	10000	1
3	22131204	3	铜钱	17010039	1000	10000	1
1	22131205	1	主公经验值—试炼任务	17010044	4302	10000	1
2	22131205	2	法正将魂	17020043	2	10000	1
3	22131205	3	铜钱	17010039	1000	10000	1
1	22131206	1	主公经验值—试炼任务	17010044	4431	10000	1
2	22131206	2	法正将魂	17020043	2	10000	1
3	22131206	3	铜钱	17010039	1000	10000	1
1	22131301	1	主公经验值—试炼任务	17010044	4609	10000	1
2	22131301	2	孟获将魂	17020042	2	10000	1
3	22131301	3	铜钱	17010039	1000	10000	1
1	22131302	1	主公经验值—试炼任务	17010044	4748	10000	1
2	22131302	2	孟获将魂	17020042	2	10000	1
3	22131302	3	铜钱	17010039	1000	10000	1
1	22131303	1	主公经验值—试炼任务	17010044	4890	10000	1
2	22131303	2	孟获将魂	17020042	2	10000	1
3	22131303	3	铜钱	17010039	1000	10000	1
1	22131304	1	主公经验值—试炼任务	17010044	5037	10000	1
2	22131304	2	孟获将魂	17020042	2	10000	1
3	22131304	3	铜钱	17010039	1000	10000	1
1	22131305	1	主公经验值—试炼任务	17010044	5188	10000	1
2	22131305	2	孟获将魂	17020042	2	10000	1
3	22131305	3	铜钱	17010039	1000	10000	1
1	22131306	1	主公经验值—试炼任务	17010044	5344	10000	1
2	22131306	2	孟获将魂	17020042	2	10000	1
3	22131306	3	铜钱	17010039	1000	10000	1
1	22131401	1	主公经验值—试炼任务	17010044	5504	10000	1
2	22131401	2	孟获将魂	17020042	2	10000	1
3	22131401	3	铜钱	17010039	1000	10000	1
1	22131402	1	主公经验值—试炼任务	17010044	5669	10000	1
2	22131402	2	孟获将魂	17020042	2	10000	1
3	22131402	3	铜钱	17010039	1000	10000	1
1	22131403	1	主公经验值—试炼任务	17010044	5839	10000	1
2	22131403	2	孟获将魂	17020042	2	10000	1
3	22131403	3	铜钱	17010039	1000	10000	1
1	22131404	1	主公经验值—试炼任务	17010044	6014	10000	1
2	22131404	2	孟获将魂	17020042	2	10000	1
3	22131404	3	铜钱	17010039	1000	10000	1
1	22131405	1	主公经验值—试炼任务	17010044	6195	10000	1
2	22131405	2	孟获将魂	17020042	2	10000	1
3	22131405	3	铜钱	17010039	1000	10000	1
1	22131406	1	主公经验值—试炼任务	17010044	6380	10000	1
2	22131406	2	孟获将魂	17020042	2	10000	1
3	22131406	3	铜钱	17010039	1000	10000	1
1	22131501	1	主公经验值—试炼任务	17010044	6572	10000	1
2	22131501	2	孟获将魂	17020042	2	10000	1
3	22131501	3	铜钱	17010039	1000	10000	1
1	22131502	1	主公经验值—试炼任务	17010044	6769	10000	1
2	22131502	2	孟获将魂	17020042	2	10000	1
3	22131502	3	铜钱	17010039	1000	10000	1
1	22131503	1	主公经验值—试炼任务	17010044	6972	10000	1
2	22131503	2	孟获将魂	17020042	2	10000	1
3	22131503	3	铜钱	17010039	1000	10000	1
1	22131504	1	主公经验值—试炼任务	17010044	7181	10000	1
2	22131504	2	孟获将魂	17020042	2	10000	1
3	22131504	3	铜钱	17010039	1000	10000	1
1	22131505	1	主公经验值—试炼任务	17010044	7397	10000	1
2	22131505	2	孟获将魂	17020042	2	10000	1
3	22131505	3	铜钱	17010039	1000	10000	1
1	22131506	1	主公经验值—试炼任务	17010044	7619	10000	1
2	22131506	2	孟获将魂	17020042	2	10000	1
3	22131506	3	铜钱	17010039	1000	10000	1
1	22131601	1	主公经验值—试炼任务	17010044	7790	10000	1
2	22131601	2	孟获将魂	17020042	2	10000	1
3	22131601	3	铜钱	17010039	1000	10000	1
1	22131602	1	主公经验值—试炼任务	17010044	7962	10000	1
2	22131602	2	孟获将魂	17020042	2	10000	1
3	22131602	3	铜钱	17010039	1000	10000	1
1	22131603	1	主公经验值—试炼任务	17010044	8137	10000	1
2	22131603	2	孟获将魂	17020042	2	10000	1
3	22131603	3	铜钱	17010039	1000	10000	1
1	22131604	1	主公经验值—试炼任务	17010044	8316	10000	1
2	22131604	2	孟获将魂	17020042	2	10000	1
3	22131604	3	铜钱	17010039	1000	10000	1
1	22131605	1	主公经验值—试炼任务	17010044	8499	10000	1
2	22131605	2	孟获将魂	17020042	2	10000	1
3	22131605	3	铜钱	17010039	1000	10000	1
1	22131606	1	主公经验值—试炼任务	17010044	8686	10000	1
2	22131606	2	孟获将魂	17020042	2	10000	1
3	22131606	3	铜钱	17010039	1000	10000	1
1	22131701	1	主公经验值—试炼任务	17010044	8877	10000	1
2	22131701	2	孟获将魂	17020042	2	10000	1
3	22131701	3	铜钱	17010039	1000	10000	1
1	22131702	1	主公经验值—试炼任务	17010044	9072	10000	1
2	22131702	2	孟获将魂	17020042	2	10000	1
3	22131702	3	铜钱	17010039	1000	10000	1
