#怪物组ID	怪物名称	"阵型ID,对应fromation.txt"	位置	怪物ID	主将(是1，不是0)
id	name	formationid	pos	soldierid	leader
23062805	弓骑兵	16000101	3	24052068	0
23062805	重步兵	16000101	4	24052063	0
23062805	火计谋士	16000101	5	24052069	0
23062805	弓骑兵	16000101	6	24052067	0
23062805	重步兵	16000101	7	24052063	0
23062806	运输小分队	16000101	8	24050099	1
23062806	雷计谋士	16000101	9	24050077	0
23062806	重步兵	16000101	1	24050070	0
23062806	枪骑兵	16000101	2	24050072	0
23062806	水计谋士	16000101	3	24050078	0
23062806	水计谋士	16000101	4	24050078	0
23062806	弓骑兵	16000101	5	24050075	0
23062807	运输小分队	16000101	6	24050099	1
23062807	禁军	16000101	7	24050071	0
23062807	火计谋士	16000101	8	24050076	0
23062807	雷计谋士	16000101	9	24050077	0
23062807	重步兵	16000101	1	24050070	0
23062807	弓骑兵	16000101	2	24050075	0
23062807	长弓兵	16000101	3	24050073	0
23062808	运输小分队	16000101	4	24050099	1
23062808	长弓兵	16000101	5	24050073	0
23062808	枪骑兵	16000101	6	24050072	0
23062808	水计谋士	16000101	7	24050078	0
23062808	水计谋士	16000101	8	24050078	0
23062808	火计谋士	16000101	9	24050076	0
23062808	火计谋士	16000101	1	24050076	0
23062809	运输小分队	16000101	2	24050099	1
23062809	水计谋士	16000101	3	24050078	0
23062809	水计谋士	16000101	4	24050078	0
23062809	长弓兵	16000101	5	24050073	0
23062809	禁军	16000101	6	24050071	0
23062809	弓骑兵	16000101	7	24050075	0
23062809	重步兵	16000101	8	24050070	0
23062810	运输小分队	16000101	9	24050099	1
23062810	弓骑兵	16000101	1	24050075	0
23062810	火计谋士	16000101	2	24050076	0
23062810	重步兵	16000101	3	24050070	0
23062810	雷计谋士	16000101	4	24050077	0
23062810	长弓兵	16000101	5	24050073	0
23062810	禁军	16000101	6	24050071	0
23062891	黄忠	16000101	7	24051028	1
23062891	禁军	16000101	8	24050071	0
23062891	重步兵	16000101	9	24050070	0
23062891	弓骑兵	16000101	1	24050075	0
23062891	禁军	16000101	2	24050071	0
23062891	弓骑兵	16000101	3	24050075	0
23062891	弓骑兵	16000101	4	24050074	0
23062891	水计谋士	16000101	5	24050078	0
23062892	黄忠	16000101	6	24051028	1
23062892	禁军	16000101	7	24050071	0
23062892	长弓兵	16000101	8	24050073	0
23062892	弓骑兵	16000101	9	24050074	0
23062892	雷计谋士	16000101	1	24050077	0
23062892	雷计谋士	16000101	2	24050077	0
23062892	弓骑兵	16000101	3	24050075	0
23062892	弓骑兵	16000101	4	24050075	0
23062893	黄忠	16000101	5	24051028	1
23062893	弓骑兵	16000101	6	24050074	0
23062893	弓骑兵	16000101	7	24050074	0
23062893	长弓兵	16000101	8	24050073	0
23062893	火计谋士	16000101	9	24050076	0
23062893	火计谋士	16000101	1	24050076	0
23062893	长弓兵	16000101	2	24050073	0
23062893	弓骑兵	16000101	3	24050074	0
23062894	黄忠	16000101	4	24051028	1
23062894	水计谋士	16000101	5	24050078	0
23062894	雷计谋士	16000101	6	24050077	0
23062894	雷计谋士	16000101	7	24050077	0
23062894	雷计谋士	16000101	8	24050077	0
23062894	雷计谋士	16000101	9	24050077	0
23062894	弓骑兵	16000101	1	24050074	0
23062894	长弓兵	16000101	2	24050073	0
23062895	黄忠	16000101	3	24051028	1
23062895	长弓兵	16000101	4	24050073	0
23062895	重步兵	16000101	5	24050070	0
23062895	枪骑兵	16000101	6	24050072	0
23062895	水计谋士	16000101	7	24050078	0
23062895	火计谋士	16000101	8	24050076	0
23062895	弓骑兵	16000101	9	24050075	0
23062895	水计谋士	16000101	1	24050078	0
23062901	重步兵	16000101	2	24052082	1
23062901	弓骑兵	16000101	3	24052086	0
23062901	弓骑兵	16000101	4	24052086	0
23062901	重步兵	16000101	5	24052082	0
23062901	水计谋士	16000101	6	24052089	0
23062901	水计谋士	16000101	7	24052089	0
23062901	火计谋士	16000101	8	24052087	0
23062901	连弩兵	16000101	9	24052084	0
23062902	水计谋士	16000101	1	24052089	1
23062902	火计谋士	16000101	2	24052087	0
23062902	重骑兵	16000101	3	24052083	0
23062902	重步兵	16000101	4	24052082	0
23062902	重骑兵	16000101	5	24052083	0
23062902	雷计谋士	16000101	6	24052088	0
23062902	重步兵	16000101	7	24052082	0
23062902	火计谋士	16000101	8	24052087	0
23062903	重骑兵	16000101	9	24052083	1
23062903	重步兵	16000101	1	24052082	0
23062903	重骑兵	16000101	2	24052083	0
23062903	骑射手	16000101	3	24052085	0
23062903	重骑兵	16000101	4	24052083	0
23062903	重步兵	16000101	5	24052082	0
23062903	火计谋士	16000101	6	24052087	0
23062903	弓骑兵	16000101	7	24052086	0
23062904	弓骑兵	16000101	8	24052086	1
23062904	雷计谋士	16000101	9	24052088	0
23062904	火计谋士	16000101	1	24052087	0
23062904	重骑兵	16000101	2	24052083	0
23062904	骑射手	16000101	3	24052085	0
23062904	重骑兵	16000101	4	24052083	0
23062904	黄巾力士	16000101	5	24052081	0
23062904	火计谋士	16000101	6	24052087	0
23062905	水计谋士	16000101	7	24052089	1
23062905	连弩兵	16000101	8	24052084	0
23062905	重步兵	16000101	9	24052082	0
23062905	弓骑兵	16000101	1	24052086	0
23062905	弓骑兵	16000101	2	24052086	0
23062905	重骑兵	16000101	3	24052083	0
23062905	骑射手	16000101	4	24052085	0
23062905	重骑兵	16000101	5	24052083	0
23062906	运输小分队	16000101	6	24050119	1
23062906	重骑兵	16000101	7	24050092	0
23062906	重骑兵	16000101	8	24050092	0
23062906	火计谋士	16000101	9	24050096	0
23062906	骑射手	16000101	1	24050094	0
23062906	火计谋士	16000101	2	24050096	0
23062906	黄巾力士	16000101	3	24050090	0
23062906	重步兵	16000101	4	24050091	0
23062907	运输小分队	16000101	5	24050119	1
23062907	火计谋士	16000101	6	24050096	0
23062907	骑射手	16000101	7	24050094	0
23062907	水计谋士	16000101	8	24050098	0
23062907	重步兵	16000101	9	24050091	0
23062907	骑射手	16000101	1	24050094	0
23062907	弓骑兵	16000101	2	24050095	0
23062907	弓骑兵	16000101	3	24050095	0
23062908	运输小分队	16000101	4	24050119	1
23062908	黄巾力士	16000101	5	24050090	0
23062908	弓骑兵	16000101	6	24050095	0
23062908	重步兵	16000101	7	24050091	0
23062908	火计谋士	16000101	8	24050096	0
23062908	连弩兵	16000101	9	24050093	0
23062908	重步兵	16000101	1	24050091	0
23062908	骑射手	16000101	2	24050094	0
23062909	运输小分队	16000101	3	24050119	1
23062909	弓骑兵	16000101	4	24050095	0
23062909	重骑兵	16000101	5	24050092	0
23062909	重骑兵	16000101	6	24050092	0
23062909	水计谋士	16000101	7	24050098	0
23062909	黄巾力士	16000101	8	24050090	0
23062909	连弩兵	16000101	9	24050093	0
23062909	重骑兵	16000101	1	24050092	0
23062910	运输小分队	16000101	2	24050119	1
23062910	黄巾力士	16000101	3	24050090	0
23062910	水计谋士	16000101	4	24050098	0
23062910	重步兵	16000101	5	24050091	0
23062910	黄巾力士	16000101	6	24050090	0
23062910	火计谋士	16000101	7	24050096	0
23062910	水计谋士	16000101	8	24050098	0
23062910	连弩兵	16000101	9	24050093	0
23062991	马岱	16000101	1	24051029	1
23062991	水计谋士	16000101	2	24050098	0
23062991	黄巾力士	16000101	3	24050090	0
23062991	骑射手	16000101	4	24050094	0
23062991	弓骑兵	16000101	5	24050095	0
23062991	重骑兵	16000101	6	24050092	0
23062991	雷计谋士	16000101	7	24050097	0
23062991	弓骑兵	16000101	8	24050095	0
23062991	水计谋士	16000101	9	24050098	0
23062992	马岱	16000101	1	24051029	1
23062992	水计谋士	16000101	2	24050098	0
23062992	黄巾力士	16000101	3	24050090	0
23062992	重骑兵	16000101	4	24050092	0
23062992	骑射手	16000101	5	24050094	0
23062992	水计谋士	16000101	6	24050098	0
23062992	黄巾力士	16000101	7	24050090	0
23062992	黄巾力士	16000101	8	24050090	0
23062992	弓骑兵	16000101	9	24050095	0
23062993	马岱	16000101	1	24051029	1
23062993	弓骑兵	16000101	2	24050095	0
23062993	黄巾力士	16000101	3	24050090	0
23062993	重骑兵	16000101	4	24050092	0
23062993	弓骑兵	16000101	5	24050095	0
23062993	骑射手	16000101	6	24050094	0
23062993	火计谋士	16000101	7	24050096	0
23062993	水计谋士	16000101	8	24050098	0
23062993	雷计谋士	16000101	9	24050097	0
23062994	马岱	16000101	1	24051029	1
23062994	重骑兵	16000101	2	24050092	0
23062994	水计谋士	16000101	3	24050098	0
23062994	骑射手	16000101	4	24050094	0
23062994	火计谋士	16000101	5	24050096	0
23062994	雷计谋士	16000101	6	24050097	0
23062994	重骑兵	16000101	7	24050092	0
23062994	火计谋士	16000101	8	24050096	0
23062994	连弩兵	16000101	9	24050093	0
23062995	马岱	16000101	1	24051029	1
23062995	雷计谋士	16000101	2	24050097	0
23062995	黄巾力士	16000101	3	24050090	0
23062995	骑射手	16000101	4	24050094	0
23062995	黄巾力士	16000101	5	24050090	0
23062995	火计谋士	16000101	6	24050096	0
23062995	弓骑兵	16000101	7	24050095	0
23062995	雷计谋士	16000101	8	24050097	0
23062995	弓骑兵	16000101	9	24050095	0
23063001	雷计谋士	16000101	1	24052088	1
23063001	水计谋士	16000101	2	24052089	0
23063001	黄巾力士	16000101	3	24052081	0
23063001	火计谋士	16000101	4	24052087	0
23063001	水计谋士	16000101	5	24052089	0
23063001	重骑兵	16000101	6	24052083	0
23063001	弓骑兵	16000101	7	24052086	0
23063001	雷计谋士	16000101	8	24052088	0
23063002	水计谋士	16000101	9	24052089	1
23063002	水计谋士	16000101	1	24052089	0
23063002	黄巾力士	16000101	2	24052081	0
23063002	重步兵	16000101	3	24052082	0
23063002	黄巾力士	16000101	4	24052081	0
23063002	重骑兵	16000101	5	24052083	0
23063002	连弩兵	16000101	6	24052084	0
23063002	重骑兵	16000101	7	24052083	0
23063003	水计谋士	16000101	8	24052089	1
23063003	连弩兵	16000101	9	24052084	0
23063003	雷计谋士	16000101	1	24052088	0
23063003	水计谋士	16000101	2	24052089	0
23063003	雷计谋士	16000101	3	24052088	0
23063003	重步兵	16000101	4	24052082	0
23063003	黄巾力士	16000101	5	24052081	0
23063003	水计谋士	16000101	6	24052089	0
23063004	火计谋士	16000101	7	24052087	1
23063004	重步兵	16000101	8	24052082	0
23063004	重骑兵	16000101	9	24052083	0
23063004	弓骑兵	16000101	1	24052086	0
23063004	水计谋士	16000101	2	24052089	0
23063004	重步兵	16000101	3	24052082	0
23063004	连弩兵	16000101	4	24052084	0
23063004	重骑兵	16000101	5	24052083	0
23063005	火计谋士	16000101	6	24052087	1
23063005	雷计谋士	16000101	7	24052088	0
23063005	重骑兵	16000101	8	24052083	0
23063005	重步兵	16000101	9	24052082	0
23063005	弓骑兵	16000101	1	24052086	0
23063005	黄巾力士	16000101	2	24052081	0
23063005	黄巾力士	16000101	3	24052081	0
23063005	弓骑兵	16000101	4	24052086	0
23063006	运输小分队	16000101	5	24050109	1
23063006	连弩兵	16000101	6	24050093	0
23063006	骑射手	16000101	7	24050094	0
23063006	火计谋士	16000101	8	24050096	0
23063006	雷计谋士	16000101	9	24050097	0
23063006	骑射手	16000101	1	24050094	0
23063006	雷计谋士	16000101	2	24050097	0
23063006	连弩兵	16000101	3	24050093	0
23063007	运输小分队	16000101	4	24050109	1
23063007	弓骑兵	16000101	5	24050095	0
23063007	重骑兵	16000101	6	24050092	0
23063007	骑射手	16000101	7	24050094	0
23063007	雷计谋士	16000101	8	24050097	0
23063007	重步兵	16000101	9	24050091	0
23063007	雷计谋士	16000101	1	24050097	0
23063007	骑射手	16000101	2	24050094	0
23063008	运输小分队	16000101	3	24050109	1
23063008	骑射手	16000101	4	24050094	0
23063008	重步兵	16000101	5	24050091	0
23063008	雷计谋士	16000101	6	24050097	0
23063008	黄巾力士	16000101	7	24050090	0
23063008	连弩兵	16000101	8	24050093	0
23063008	重步兵	16000101	9	24050091	0
23063008	骑射手	16000101	1	24050094	0
23063009	运输小分队	16000101	2	24050109	1
23063009	黄巾力士	16000101	3	24050090	0
23063009	重步兵	16000101	4	24050091	0
23063009	骑射手	16000101	5	24050094	0
23063009	重步兵	16000101	6	24050091	0
23063009	重骑兵	16000101	7	24050092	0
23063009	黄巾力士	16000101	8	24050090	0
23063009	火计谋士	16000101	9	24050096	0
23063010	运输小分队	16000101	1	24050119	1
23063010	弓骑兵	16000101	2	24050095	0
23063010	黄巾力士	16000101	3	24050090	0
23063010	重骑兵	16000101	4	24050092	0
23063010	重步兵	16000101	5	24050091	0
23063010	连弩兵	16000101	6	24050093	0
23063010	水计谋士	16000101	7	24050098	0
23063010	水计谋士	16000101	8	24050098	0
23063091	马腾	16000101	9	24051030	1
23063091	重步兵	16000101	1	24050091	0
23063091	水计谋士	16000101	2	24050098	0
23063091	雷计谋士	16000101	3	24050097	0
23063091	重步兵	16000101	4	24050091	0
23063091	连弩兵	16000101	5	24050093	0
23063091	重步兵	16000101	6	24050091	0
23063091	雷计谋士	16000101	7	24050097	0
23063091	重骑兵	16000101	8	24050092	0
23063092	马腾	16000101	9	24051030	1
23063092	火计谋士	16000101	1	24050096	0
23063092	连弩兵	16000101	2	24050093	0
23063092	雷计谋士	16000101	3	24050097	0
23063092	黄巾力士	16000101	4	24050090	0
23063092	黄巾力士	16000101	5	24050090	0
23063092	重骑兵	16000101	6	24050092	0
23063092	骑射手	16000101	7	24050094	0
23063092	雷计谋士	16000101	8	24050097	0
23063093	马腾	16000101	9	24051030	1
23063093	重骑兵	16000101	1	24050092	0
23063093	火计谋士	16000101	2	24050096	0
23063093	火计谋士	16000101	3	24050096	0
23063093	火计谋士	16000101	4	24050096	0
23063093	火计谋士	16000101	5	24050096	0
23063093	火计谋士	16000101	6	24050096	0
23063093	重步兵	16000101	7	24050091	0
23063093	火计谋士	16000101	8	24050096	0
23063094	马腾	16000101	9	24051030	1
23063094	黄巾力士	16000101	1	24050090	0
23063094	重骑兵	16000101	2	24050092	0
23063094	水计谋士	16000101	3	24050098	0
23063094	重步兵	16000101	4	24050091	0
23063094	重骑兵	16000101	5	24050092	0
23063094	火计谋士	16000101	6	24050096	0
23063094	连弩兵	16000101	7	24050093	0
23063094	弓骑兵	16000101	8	24050095	0
23063095	马腾	16000101	9	24051030	1
23063095	连弩兵	16000101	1	24050093	0
23063095	骑射手	16000101	2	24050094	0
23063095	黄巾力士	16000101	3	24050090	0
23063095	雷计谋士	16000101	4	24050097	0
23063095	弓骑兵	16000101	5	24050095	0
23063095	骑射手	16000101	6	24050094	0
23063095	黄巾力士	16000101	7	24050090	0
23063095	连弩兵	16000101	8	24050093	0
23063101	连弩兵	16000101	9	24052084	1
23063101	骑射手	16000101	1	24052085	0
23063101	水计谋士	16000101	2	24052089	0
23063101	连弩兵	16000101	3	24052084	0
23063101	火计谋士	16000101	4	24052087	0
23063101	弓骑兵	16000101	5	24052086	0
23063101	重步兵	16000101	6	24052082	0
23063101	水计谋士	16000101	7	24052089	0
23063102	雷计谋士	16000101	8	24052088	1
23063102	连弩兵	16000101	9	24052084	0
23063102	骑射手	16000101	1	24052085	0
23063102	黄巾力士	16000101	2	24052081	0
23063102	雷计谋士	16000101	3	24052088	0
23063102	重骑兵	16000101	4	24052083	0
23063102	连弩兵	16000101	5	24052084	0
23063102	水计谋士	16000101	6	24052089	0
23063103	骑射手	16000101	7	24052085	1
23063103	雷计谋士	16000101	8	24052088	0
23063103	重步兵	16000101	9	24052082	0
23063103	连弩兵	16000101	1	24052084	0
23063103	黄巾力士	16000101	2	24052081	0
23063103	骑射手	16000101	3	24052085	0
23063103	重步兵	16000101	4	24052082	0
23063103	弓骑兵	16000101	5	24052086	0
23063104	骑射手	16000101	6	24052085	1
23063104	雷计谋士	16000101	7	24052088	0
23063104	弓骑兵	16000101	8	24052086	0
23063104	火计谋士	16000101	9	24052087	0
23063104	雷计谋士	16000101	1	24052088	0
23063104	雷计谋士	16000101	2	24052088	0
23063104	重步兵	16000101	3	24052082	0
23063104	火计谋士	16000101	4	24052087	0
23063105	弓骑兵	16000101	5	24052086	1
23063105	雷计谋士	16000101	6	24052088	0
23063105	重骑兵	16000101	7	24052083	0
23063105	重步兵	16000101	8	24052082	0
23063105	火计谋士	16000101	9	24052087	0
23063105	黄巾力士	16000101	1	24052081	0
23063105	骑射手	16000101	2	24052085	0
23063105	重骑兵	16000101	3	24052083	0
23063106	运输小分队	16000101	4	24050109	1
23063106	弓骑兵	16000101	5	24050095	0
23063106	骑射手	16000101	6	24050094	0
23063106	雷计谋士	16000101	7	24050097	0
23063106	连弩兵	16000101	8	24050093	0
23063106	连弩兵	16000101	9	24050093	0
23063106	骑射手	16000101	1	24050094	0
23063106	骑射手	16000101	2	24050094	0
23063107	运输小分队	16000101	3	24050109	1
23063107	骑射手	16000101	4	24050094	0
23063107	重步兵	16000101	5	24050091	0
23063107	重骑兵	16000101	6	24050092	0
23063107	雷计谋士	16000101	7	24050097	0
23063107	重骑兵	16000101	8	24050092	0
23063107	骑射手	16000101	9	24050094	0
23063107	火计谋士	16000101	1	24050096	0
23063108	运输小分队	16000101	2	24050109	1
23063108	骑射手	16000101	3	24050094	0
23063108	骑射手	16000101	4	24050094	0
23063108	雷计谋士	16000101	5	24050097	0
23063108	骑射手	16000101	6	24050094	0
23063108	重步兵	16000101	7	24050091	0
23063108	重步兵	16000101	8	24050091	0
23063108	雷计谋士	16000101	9	24050097	0
23063109	运输小分队	16000101	1	24050109	1
23063109	骑射手	16000101	2	24050094	0
23063109	重骑兵	16000101	3	24050092	0
23063109	火计谋士	16000101	4	24050096	0
23063109	弓骑兵	16000101	5	24050095	0
23063109	水计谋士	16000101	6	24050098	0
23063109	雷计谋士	16000101	7	24050097	0
23063109	重步兵	16000101	8	24050091	0
23063110	运输小分队	16000101	9	24050109	1
23063110	水计谋士	16000101	1	24050098	0
23063110	重骑兵	16000101	2	24050092	0
23063110	重骑兵	16000101	3	24050092	0
23063110	重骑兵	16000101	4	24050092	0
23063110	火计谋士	16000101	5	24050096	0
23063110	弓骑兵	16000101	6	24050095	0
23063110	黄巾力士	16000101	7	24050090	0
23063191	马超	16000101	8	24051031	1
23063191	弓骑兵	16000101	9	24050095	0
23063191	火计谋士	16000101	1	24050096	0
23063191	连弩兵	16000101	2	24050093	0
23063191	黄巾力士	16000101	3	24050090	0
23063191	连弩兵	16000101	4	24050093	0
23063191	重步兵	16000101	5	24050091	0
23063191	雷计谋士	16000101	6	24050097	0
23063191	黄巾力士	16000101	7	24050090	0
23063192	马超	16000101	8	24051031	1
23063192	水计谋士	16000101	9	24050098	0
23063192	黄巾力士	16000101	1	24050090	0
23063192	弓骑兵	16000101	2	24050095	0
23063192	水计谋士	16000101	3	24050098	0
23063192	弓骑兵	16000101	4	24050095	0
23063192	连弩兵	16000101	5	24050093	0
23063192	雷计谋士	16000101	6	24050097	0
23063192	黄巾力士	16000101	7	24050090	0
23063193	马超	16000101	8	24051031	1
23063193	骑射手	16000101	9	24050094	0
23063193	雷计谋士	16000101	1	24050097	0
23063193	骑射手	16000101	2	24050094	0
23063193	火计谋士	16000101	3	24050096	0
23063193	重步兵	16000101	4	24050091	0
23063193	雷计谋士	16000101	5	24050097	0
23063193	火计谋士	16000101	6	24050096	0
23063193	重步兵	16000101	7	24050091	0
23063194	马超	16000101	8	24051031	1
23063194	重骑兵	16000101	9	24050092	0
23063194	连弩兵	16000101	1	24050093	0
23063194	弓骑兵	16000101	2	24050095	0
23063194	火计谋士	16000101	3	24050096	0
23063194	水计谋士	16000101	4	24050098	0
23063194	重骑兵	16000101	5	24050092	0
23063194	弓骑兵	16000101	6	24050095	0
23063194	火计谋士	16000101	7	24050096	0
23063195	马超	16000101	8	24051031	1
23063195	水计谋士	16000101	9	24050098	0
23063195	重步兵	16000101	1	24050091	0
23063195	重骑兵	16000101	2	24050092	0
23063195	水计谋士	16000101	3	24050098	0
23063195	骑射手	16000101	4	24050094	0
23063195	火计谋士	16000101	5	24050096	0
23063195	水计谋士	16000101	6	24050098	0
23063195	骑射手	16000101	7	24050094	0
23063201	车下虎士	16000101	8	24052099	1
23063201	黄巾力士	16000101	9	24052100	0
23063201	骑射手	16000101	1	24052103	0
23063201	禁卫军	16000101	2	24052101	0
23063201	黄巾力士	16000101	3	24052100	0
23063201	连弩兵	16000101	4	24052102	0
23063201	雷计谋士	16000101	5	24052106	0
23063201	骑射手	16000101	6	24052103	0
23063202	火计谋士	16000101	7	24052105	1
23063202	雷计谋士	16000101	8	24052106	0
23063202	雷计谋士	16000101	9	24052106	0
23063202	骑射手	16000101	1	24052103	0
23063202	连弩兵	16000101	2	24052102	0
23063202	黄巾力士	16000101	3	24052100	0
23063202	水计谋士	16000101	4	24052107	0
23063202	连弩兵	16000101	5	24052102	0
23063203	黄巾力士	16000101	6	24052100	1
23063203	骑射手	16000101	7	24052103	0
23063203	黄巾力士	16000101	8	24052100	0
23063203	车下虎士	16000101	9	24052099	0
23063203	水计谋士	16000101	1	24052107	0
23063203	骑射手	16000101	2	24052103	0
23063203	水计谋士	16000101	3	24052107	0
23063203	水计谋士	16000101	4	24052107	0
23063204	火计谋士	16000101	5	24052105	1
23063204	车下虎士	16000101	6	24052099	0
23063204	火计谋士	16000101	7	24052105	0
23063204	水计谋士	16000101	8	24052107	0
23063204	骑射手	16000101	9	24052103	0
23063204	禁卫军	16000101	1	24052101	0
23063204	禁卫军	16000101	2	24052101	0
23063204	水计谋士	16000101	3	24052107	0
23063205	火计谋士	16000101	4	24052105	1
23063205	骑射手	16000101	5	24052103	0
23063205	黄巾力士	16000101	6	24052100	0
23063205	骑射手	16000101	7	24052103	0
23063205	禁卫军	16000101	8	24052101	0
23063205	火计谋士	16000101	9	24052105	0
23063205	火计谋士	16000101	1	24052105	0
23063205	火计谋士	16000101	2	24052105	0
23063206	运输小分队	16000101	3	24050119	1
23063206	车下虎士	16000101	4	24050110	0
23063206	弓骑兵	16000101	5	24050115	0
23063206	车下虎士	16000101	6	24050110	0
23063206	骑射手	16000101	7	24050114	0
23063206	禁卫军	16000101	8	24050112	0
23063206	火计谋士	16000101	9	24050116	0
23063206	禁卫军	16000101	1	24050112	0
23063207	运输小分队	16000101	2	24050119	1
23063207	雷计谋士	16000101	3	24050117	0
23063207	水计谋士	16000101	4	24050118	0
23063207	水计谋士	16000101	5	24050118	0
23063207	骑射手	16000101	6	24050114	0
23063207	弓骑兵	16000101	7	24050115	0
23063207	骑射手	16000101	8	24050114	0
23063207	雷计谋士	16000101	9	24050117	0
23063208	运输小分队	16000101	1	24050119	1
23063208	水计谋士	16000101	2	24050118	0
23063208	禁卫军	16000101	3	24050112	0
23063208	车下虎士	16000101	4	24050110	0
23063208	弓骑兵	16000101	5	24050115	0
23063208	火计谋士	16000101	6	24050116	0
23063208	火计谋士	16000101	7	24050116	0
23063208	水计谋士	16000101	8	24050118	0
23063209	运输小分队	16000101	9	24050119	1
23063209	水计谋士	16000101	1	24050118	0
23063209	骑射手	16000101	2	24050114	0
23063209	车下虎士	16000101	3	24050110	0
23063209	连弩兵	16000101	4	24050113	0
23063209	弓骑兵	16000101	5	24050115	0
23063209	连弩兵	16000101	6	24050113	0
23063209	水计谋士	16000101	7	24050118	0
23063210	运输小分队	16000101	8	24050119	1
23063210	雷计谋士	16000101	9	24050117	0
23063210	连弩兵	16000101	1	24050113	0
23063210	车下虎士	16000101	2	24050110	0
23063210	雷计谋士	16000101	3	24050117	0
23063210	禁卫军	16000101	4	24050112	0
23063210	禁卫军	16000101	5	24050112	0
23063210	车下虎士	16000101	6	24050110	0
23063291	周仓	16000101	7	24051032	1
23063291	弓骑兵	16000101	8	24050115	0
23063291	骑射手	16000101	9	24050114	0
23063291	黄巾力士	16000101	1	24050111	0
23063291	黄巾力士	16000101	2	24050111	0
23063291	黄巾力士	16000101	3	24050111	0
23063291	黄巾力士	16000101	4	24050111	0
23063291	黄巾力士	16000101	5	24050111	0
23063291	禁卫军	16000101	6	24050112	0
23063292	周仓	16000101	7	24051032	1
23063292	骑射手	16000101	8	24050114	0
23063292	水计谋士	16000101	9	24050118	0
23063292	水计谋士	16000101	1	24050118	0
23063292	车下虎士	16000101	2	24050110	0
23063292	连弩兵	16000101	3	24050113	0
23063292	水计谋士	16000101	4	24050118	0
23063292	弓骑兵	16000101	5	24050115	0
23063292	黄巾力士	16000101	6	24050111	0
23063293	周仓	16000101	7	24051032	1
23063293	雷计谋士	16000101	8	24050117	0
23063293	弓骑兵	16000101	9	24050115	0
23063293	连弩兵	16000101	1	24050113	0
23063293	弓骑兵	16000101	2	24050115	0
23063293	水计谋士	16000101	3	24050118	0
23063293	车下虎士	16000101	4	24050110	0
23063293	黄巾力士	16000101	5	24050111	0
23063293	骑射手	16000101	6	24050114	0
23063294	周仓	16000101	7	24051032	1
23063294	禁卫军	16000101	8	24050112	0
23063294	骑射手	16000101	9	24050114	0
23063294	车下虎士	16000101	1	24050110	0
23063294	火计谋士	16000101	2	24050116	0
23063294	雷计谋士	16000101	3	24050117	0
23063294	车下虎士	16000101	4	24050110	0
23063294	骑射手	16000101	5	24050114	0
23063294	禁卫军	16000101	6	24050112	0
23063295	周仓	16000101	7	24051032	1
23063295	骑射手	16000101	8	24050114	0
23063295	水计谋士	16000101	9	24050118	0
23063295	禁卫军	16000101	1	24050112	0
23063295	连弩兵	16000101	2	24050113	0
23063295	骑射手	16000101	3	24050114	0
23063295	弓骑兵	16000101	4	24050115	0
23063295	雷计谋士	16000101	5	24050117	0
23063295	火计谋士	16000101	6	24050116	0
23063301	禁卫军	16000101	7	24052101	1
23063301	火计谋士	16000101	8	24052105	0
23063301	禁卫军	16000101	9	24052101	0
23063301	连弩兵	16000101	1	24052102	0
23063301	雷计谋士	16000101	2	24052106	0
23063301	骑射手	16000101	3	24052103	0
23063301	黄巾力士	16000101	4	24052100	0
23063301	连弩兵	16000101	5	24052102	0
23063302	水计谋士	16000101	6	24052107	1
23063302	车下虎士	16000101	7	24052099	0
23063302	雷计谋士	16000101	8	24052106	0
23063302	车下虎士	16000101	9	24052099	0
23063302	骑射手	16000101	1	24052103	0
23063302	车下虎士	16000101	2	24052099	0
23063302	黄巾力士	16000101	3	24052100	0
23063302	车下虎士	16000101	4	24052099	0
23063303	车下虎士	16000101	5	24052099	1
23063303	车下虎士	16000101	6	24052099	0
23063303	雷计谋士	16000101	7	24052106	0
23063303	禁卫军	16000101	8	24052101	0
23063303	黄巾力士	16000101	9	24052100	0
23063303	火计谋士	16000101	1	24052105	0
23063303	弓骑兵	16000101	2	24052104	0
23063303	骑射手	16000101	3	24052103	0
23063304	雷计谋士	16000101	4	24052106	1
23063304	禁卫军	16000101	5	24052101	0
23063304	禁卫军	16000101	6	24052101	0
23063304	骑射手	16000101	7	24052103	0
23063304	火计谋士	16000101	8	24052105	0
23063304	禁卫军	16000101	9	24052101	0
23063304	弓骑兵	16000101	1	24052104	0
23063304	车下虎士	16000101	2	24052099	0
23063305	骑射手	16000101	3	24052103	1
23063305	连弩兵	16000101	4	24052102	0
23063305	骑射手	16000101	5	24052103	0
23063305	连弩兵	16000101	6	24052102	0
23063305	车下虎士	16000101	7	24052099	0
23063305	黄巾力士	16000101	8	24052100	0
23063305	雷计谋士	16000101	9	24052106	0
23063305	雷计谋士	16000101	1	24052106	0
23063306	运输小分队	16000101	2	24050119	1
23063306	黄巾力士	16000101	3	24050111	0
23063306	连弩兵	16000101	4	24050113	0
23063306	火计谋士	16000101	5	24050116	0
23063306	雷计谋士	16000101	6	24050117	0
23063306	火计谋士	16000101	7	24050116	0
23063306	火计谋士	16000101	8	24050116	0
23063306	水计谋士	16000101	9	24050118	0
23063307	运输小分队	16000101	1	24050119	1
23063307	车下虎士	16000101	2	24050110	0
23063307	骑射手	16000101	3	24050114	0
23063307	车下虎士	16000101	4	24050110	0
