#ID	半身像头像	后宫出现特效	显示文本	选项1文本	选项1行为	选项2文本	选项2行为
id	img	girlAnime	dialog	optionA	cmdA	optionB	cmdB
33090218	caiwenjimm.png	1	废话，本小姐找你玩，你必须配合，哼哼，要不让我给你算一褂？	不算不算，坚决不算	文本跳转;33090219	不收费可以试试	文本跳转;33090220
33090219	caiwenjimm.png	1	那算了，没意思，走了，哼，下次再也不找你玩了。	谁稀罕			
33090220	caiwenjimm.png	1	收费的，哼，给不给？	我没钱啊，怎么给？	文本跳转;33090219	我给还不行么？	文本跳转;33090221
33090221	caiwenjimm.png	1	好了，收摊了，明天清早，再见了喂，小帅哥！	啊？收了钱就走啊？	获得好感;13010009		
33090301	caiwenjimm.png	1	呔，前方那书呆子给本姑娘站住！	叫我？	文本跳转;33090302		
33090302	caiwenjimm.png	1	唉，对对对，叫的就是你，刚才走我旁边过，把本姑娘的裙子给踩脏了，你看怎么办吧？	没有吧，你别忽悠我	文本跳转;33090303	你在讹我呢？	文本跳转;33090319
33090303	caiwenjimm.png	1	少说废话，别想赖账，赔钱，不赔钱我可叫人了	自认倒霉	文本跳转;33090304	你就叫吧，反正我没踩！	文本跳转;33090320
33090304	caiwenjimm.png	1	嗯哼，这次就算了，下次有事再找你哦，书呆子！	还下次？你还是别找我的好	文本跳转;33090305		
33090305	caiwenjimm.png	1	来人啦，有人非礼啊，大街上调戏良家妇女了啊！	你这是叫啥？	文本跳转;33090306	转身就跑	文本跳转;33090326
33090306	caiwenjimm.png	1	这就是你不愿看到我的惩罚，哼哼！看你怎么办	……	文本跳转;33090307		
33090307	caiwenjimm.png	1	小子，看你还和姑奶奶斗，你还嫩了点！来人啦，非礼啊！	姑奶奶，你就别叫了	文本跳转;33090308		
33090308	luren1.png		这位小哥，这光天化日的，调戏良家妇女，说不好老身就要送你去见官了！	这是我媳妇闹情绪，大婶，来，小小意思	文本跳转;33090309	大婶啊，你误会了	文本跳转;33090313
33090309	luren1.png		原来是小两口闹矛盾呢，呵呵，公子还是把自家娘子带回去，好好哄哄，女人都是要哄的嘛！	大婶说的是	文本跳转;33090310		
33090310	caiwenjimm.png	1	你……丑书呆子，占老娘便宜，看我不打死你！	打是亲，骂是爱，你打啊！	文本跳转;33090311	我跑还不会么？哈哈哈	文本跳转;33090312
33090311	caiwenjimm.png	1	哼，气死我了，书呆子，我就跟着你，总会找到机会整蛊你的，哼	走咯，有美相陪，哈哈哈	获得好感;13010009		
33090312	caiwenjimm.png	1	跑的掉和尚跑不掉庙，看本姑娘下次遇到你怎么收拾你，哼	谁收拾谁还不知道呢			
33090313	luren1.png		误会啥，走走走，见官去，难不成你还敢打老身不成？	大婶，小小意思，你就放过小的吧	文本跳转;33090314	不能打我还不能跑么	文本跳转;33090316
33090314	luren1.png		小小年纪不学好，赶紧滚蛋，别让大娘我再看到你！	是是是，小的马上滚	文本跳转;33090315		
33090315	caiwenjimm.png	1	书呆子，谁允许你跑的，给本姑娘回来，跑得比兔子还快，看下次遇到怎么收拾你	谁收拾谁还不知道呢			
33090316	caiwenjimm.png	1	丑书呆子，不准跑，再跑我就哭给你看，你试试	还能这么威胁人的	文本跳转;33090317	不跑是傻瓜	文本跳转;33090318
33090317	caiwenjimm.png	1	让本姑娘跟着你几天，你这书呆子挺好玩的，不准拒绝，不然我立马哭给你看。	跟着就跟着吧~	获得好感;13010009		
33090318	caiwenjimm.png	1	你会后悔的，哼哼，你记着	至少我现在跑了不后悔，哈哈哈			
33090319	caiwenjimm.png	1	我就讹你了，又怎滴？踩没踩我说了算，哼哼	我真没踩啊，我的姑奶奶	文本跳转;33090320		
33090320	caiwenjimm.png	1	我说有踩就有踩，哼，你别不认账，来人啦，非礼啊，就没啊！	你这是说叫就叫哦	文本跳转;33090305	你还讲不讲道理	文本跳转;33090321
33090321	caiwenjimm.png	1	我就没有过讲道理的时候， 哼哼，你到底是陪还是不陪	我给钱还不行么	文本跳转;33090304	凭什么要赔，你能说服我我就给钱	文本跳转;33090322
33090322	caiwenjimm.png	1	你觉得我会给你讲道理，和你说子曰么？你想多了，赶紧拿钱	我就这点儿	文本跳转;33090323	要钱没有，要命一条	文本跳转;33090325
33090323	caiwenjimm.png	1	你当施舍叫花子呢？哼	真没钱了，姑奶奶	文本跳转;33090324		
33090324	caiwenjimm.png	1	信不信姑奶奶弄你去卖肾了哦，嘿嘿	你还真腹黑	文本跳转;33090307		
33090325	caiwenjimm.png	1	要命有何用？要不押你去当龟公，嘿嘿，打一年工就有钱了，嘿嘿	你还真腹黑，那我先闪	文本跳转;33090318		
33090326	caiwenjimm.png	1	前面那位大婶，拦住他，光天化日非礼良家妇女的小子，我要打死他！	这么狠？	文本跳转;33090327	你舍得么？哈哈哈	文本跳转;33090328
33090327	caiwenjimm.png	1	对你不狠点，你不知道姑奶奶的厉害！	……	文本跳转;33090308		
33090328	caiwenjimm.png	1	我会舍不得？丑书呆子，气死我了，哇啊啊	气死没，没气死我继续跑了	文本跳转;33090316		
33100101	daqiaomm.png	1	对不起，对不起，撞到您了！	没关系，没关系	文本跳转;33100102	你怎么走路的？	文本跳转;33100112
33100102	daqiaomm.png	1	您没碰到哪吧？对不起啦，要不我请你吃碗豆腐脑，给您赔不是，很好吃的呢？	这个……不用吧？	文本跳转;33100103		
33100103	daqiaomm.png	1	要的，要的，走啦，那边婆婆的豆腐脑很好吃的，我经常去的。	……	文本跳转;33100104		
33100104	luren1.png		热腾腾的豆腐脑哦，好吃又便宜。大家都来尝一尝！	来两碗	文本跳转;33100105	看起来不怎么样啊？	文本跳转;33100114
33100105	daqiaomm.png	1	哎呀，你这人，不是说我请么？怎么你付钱呢？	要不姑娘再买两碗？	文本跳转;33100106	小事而已，姑娘何必放在心上呢？	文本跳转;33100126
33100106	daqiaomm.png	1	你当喂猪么？我能吃那么多？哎呀呀，你居然把我当成……哼，本姑娘生气了！	姑娘，这……	文本跳转;33100107		
33100107	daqiaomm.png	1	嗯，你把两碗都给我吃，还差不多，嘻嘻！	好好好，这个没问题	文本跳转;33100108	不是说你请我么？	文本跳转;33100121
33100108	daqiaomm.png	1	哎呀，那我先吃了哦？我真的吃了哦？很香的？要不要试试？真的很好吃哦！	你吃你吃，别着急，慢慢吃	文本跳转;33100109		
33100109	daqiaomm.png	1	真好吃！糟了，这不是说我请你的么？对不起，对不起，要不我再给你买一碗？	还是我给姑娘买吧	文本跳转;33100110	算了吧，看姑娘就已经秀色可餐了	文本跳转;33100123
33100110	daqiaomm.png	1	怎么又是你给我买？你这人好不讲道理，不理你了，这豆腐脑我吃了，哼	不会吧	文本跳转;33100111		
33100111	daqiaomm.png	1	好了好了，我要回家了，下次见，下次一定请你吃好吃的！	这……	获得好感;13010010		
33100112	daqiaomm.png	1	人家都给你说了对不起了还要怎样嘛？要不人家以身相许？	如此甚好！	文本跳转;33100113		
33100113	daqiaomm.png	1	美的你！今天太阳没从西边出来呢！要不我请你吃东西吧！	好吧好吧	文本跳转;33100104		
33100114	daqiaomm.png	1	你不喜欢不代表我不喜欢，要不你也试试，说不定你也会喜欢上呢？要不我请你吃一碗？	那还是我来吧，我请姑娘吃	文本跳转;33100115		
33100115	daqiaomm.png	1	瞧不起姑娘我是不是？	没哪个意思啊	文本跳转;33100116		
33100116	daqiaomm.png	1	老板，再来两碗，糟了，没带钱，还是你来付吧，算我欠着你的！	这也行？	文本跳转;33100117	是我欠你的吧？	文本跳转;33100119
33100117	daqiaomm.png	1	怎么不行？本姑娘出门忘带钱，多正常的事呢？好了，这个也你没份了，我打包回去吃！	不是说清我吃的么？	文本跳转;33100118		
33100118	daqiaomm.png	1	你又不爱吃？我就不为难你了，我帮你吃了，你看我这人多好？好了，下次我请你吃别的！	记得带钱！	获得好感;13010010		
33100119	daqiaomm.png	1	不乐意了？想请姑娘吃的多的是人，哼哼，不说了，我自己买，让你看我吃？	我又不爱吃！	文本跳转;33100120		
33100120	daqiaomm.png	1	吃饱了，该回家休息了，小伙子，别那么小气，小心没人要！这是别人教我说的！	我？没人要？			
33100121	daqiaomm.png	1	那好吧，我请，糟了，忘带钱了，咋办呢？老板，先欠着可以不？	还是我来好了	文本跳转;33100122		
33100122	daqiaomm.png	1	那你就看着我吃啊？要不我分你一点，真的好吃哦？来，试试嘛，很好吃的！	看着姑娘已经饱了，秀色可餐呢	文本跳转;33100123		
33100123	daqiaomm.png	1	你还打算把我吃了呢？哼，看你书生样子，咋就一副禽兽的心肠呢？	我是说姑娘漂亮	文本跳转;33100124	书读的少不可怕，可怕的是让别人知道	文本跳转;33100125
33100124	daqiaomm.png	1	漂亮就可以吃了么？禽兽，哼，别再让我看到你，不然我一定找人揍你	不是吧？			
33100125	daqiaomm.png	1	没听明白你说的是啥呢？要不下次你教我怎么不带脏字骂人呢？隔壁妹子老是欺负我，我要去骂她！	好啊好啊，没问题	获得好感;13010010		
33100126	daqiaomm.png	1	哎呀呀，人家最不喜欢欠人情了，算了，我先把豆腐脑吃了再和你计较！	你慢点吃，都吃到衣服上了	文本跳转;33100127		
33100127	daqiaomm.png	1	咦，我吃了两碗？是说你咋没吃呢？要不我请你好了	你说怎样就怎样吧	文本跳转;33100121	这不好吧？	文本跳转;33100115
33100201	daqiaomm.png	1	哎呀哎呀，这咋办呢？	上前搭讪	文本跳转;33100202	纯属路过	文本跳转;33100210
33100202	daqiaomm.png	1	是你啊，这么回事，出门忘记带钱了，刚把别人的冰糖葫芦吃了，这下惨了，呜呜呜	我给你付了吧	文本跳转;33100203	你怎么又没带钱？	文本跳转;33100211
33100203	daqiaomm.png	1	感谢感谢，你真是我的福星哦，每次没带钱都能遇到你，你人真好！	小事而已	文本跳转;33100204	你记得还就好了	文本跳转;33100212
33100204	daqiaomm.png	1	要不你也吃一颗？这冰糖葫芦还真好吃，我分你一颗尝尝味道	还是别吧，我不爱这口	文本跳转;33100205		
33100205	daqiaomm.png	1	嘻嘻，那我一个人吃了哦，之前看到那边还有个卖臭豆腐的，好想吃哦，可是我没带钱……	我们去看看呢？	文本跳转;33100206	除了吃你还知道什么	文本跳转;33100214
33100206	daqiaomm.png	1	看看不吃那更亏，还不如不去呢？	去吧去吧，我请你吃好了	文本跳转;33100207		
33100207	daqiaomm.png	1	真的？那还等什么？我们走吧，喏，就是那家，你闻到没，好正宗的臭味哦，哈哈	说了请你吃的	文本跳转;33100208	呕，我有点受不了了	文本跳转;33100216
33100208	daqiaomm.png	1	你这人好的没话说，看你捂着鼻子难受的样子，来，我喂你吃点？绝对好吃，必须吃了！	停，你别动手，我自己吃，你别喂到鼻子里面去了	文本跳转;33100209	你还是饶了我吧，真受不了这个味道	文本跳转;33100217
33100209	daqiaomm.png	1	哈哈，味道怎么样，好吃吧，我都爱吃的东西怎么可能不好吃呢？哦嗬嗬，下次带你吃其他的	恩恩，好吃好吃	获得好感;13010010		
33100210	daqiaomm.png	1	喂喂喂，站住，你怎么没电同情心呢？我看错你了	你总是没带钱，我只好路过了啊	文本跳转;33100211		
33100211	daqiaomm.png	1	怎么了，没带钱好正常的，我只是经常忘记而已！	我给你付了吧	文本跳转;33100212		
33100212	daqiaomm.png	1	放心好了，一定会还你钱的！你看我像不还钱的人么？	我看不像	文本跳转;33100213	我看很像	文本跳转;33100218
33100213	daqiaomm.png	1	这就对了啊，走，请你吃臭豆腐，很好吃的哦！	除了吃你还知道什么	文本跳转;33100214		
33100214	daqiaomm.png	1	我知道的还多了，你不知道而已，哼哼，走吧走吧，去试试	好吧好吧，去看看	文本跳转;33100215	不去不去，坚决不去	文本跳转;33100220
33100215	daqiaomm.png	1	就是这了，你捂着鼻子干嘛，不住捂着，闻一下这么正宗的臭味，哈哈哈	呕，我有点受不了了	文本跳转;33100216		
33100216	daqiaomm.png	1	刚开始是这样，等你吃了一块你就不会难受了，我第一次吃也是捂着鼻子吃的！	你还是饶了我吧，真受不了这个味道	文本跳转;33100217		
33100217	daqiaomm.png	1	哼，你的意思是我没眼光咯，这么好吃的东西居然受不了，哼，不和你玩了	这……			
33100218	daqiaomm.png	1	你要死啊，居然敢这么说本小姐，哼，不理你了，我去吃臭豆腐去！	你带钱了么	文本跳转;33100219		
33100219	daqiaomm.png	1	没带！	那你怎么吃呢？要不要我请你呢	文本跳转;33100207		
33100220	daqiaomm.png	1	不去拉倒，哼，本姑娘自己去，别说你认识我，带你去吃好吃的居然不领情！	大小姐，我下次带你吃正宗的西域烤肉可好	文本跳转;33100221		
33100221	daqiaomm.png	1	这还差不多，嗯哼，我还没吃过西域烤肉呢？记得下次来找我哦，别放我鸽子	一定记着	获得好感;13010010		
33100301	luren4.png		都来看一看，瞧一瞧，吃霸王餐的大美人哦，这可是大大的新闻哦，哈哈哈	过去瞧瞧	文本跳转;33100302		
33100302	daqiaomm.png	1	呜呜呜	怎么是你？	文本跳转;33100303		
33100303	daqiaomm.png	1	人家只是，只是吃了东西忘带钱了，谁知道他们不让我走，还说要把我……把我卖到青楼去，呜呜呜	多少钱，我给你出好了	文本跳转;33100304	你怎么老是忘带钱呢？	文本跳转;33100314
33100304	daqiaomm.png	1	恩恩，谢谢你啊，不然……不然……呜呜呜	别哭了，再哭就不美了	文本跳转;33100305	走，我请你吃东西去	文本跳转;33100315
33100305	luren4.png		我说小子，你这点钱只是他吃东西的钱，利息呢？当我们出工是不要工钱的么？	给钱，赶紧滚蛋	文本跳转;33100306	难道还想强抢不成？	文本跳转;33100316
33100306	luren5.png		小姑娘，出门记得带钱哦，不然下次可没这么个好心人咯，这么水灵个姑娘，啧啧，走咯	赶紧滚	文本跳转;33100307		
33100307	daqiaomm.png	1	呜呜呜，这人好凶，还要卖了我，我好怕哦	我请你吃东西压压惊吧	文本跳转;33100308	不怕不怕，一切有我呢	文本跳转;33100321
33100308	daqiaomm.png	1	恩恩，这个可以，走吧走吧，吃点啥呢？恩，那边那个肉夹馍还马马虎虎，就它了，走，我带路！	一说吃的你就来精神	文本跳转;33100309		
33100309	daqiaomm.png	1	当然咯，民以食为天，哇哈哈，我就这点爱好，还怎么吃都不胖，羡慕不？喏，到了，说好了你请我的哦？	我请我请	文本跳转;33100310	小姑娘，你是吃定我咯？	文本跳转;33100321
33100310	daqiaomm.png	1	咬死你，咬死你，哼哼，还敢卖我，嗯唔，真好吃，啧啧，你来一口不？试试，不错的哦？	看着你吃我就很满足了	文本跳转;33100311		
33100311	daqiaomm.png	1	呜呜呜，其实……其实……人家是有点嘴馋，家里总是不给钱，呜呜呜	要不你以后嘴馋了找我吧，我一定请你吃	文本跳转;33100312		
33100312	daqiaomm.png	1	这怎么好意思呢？总是麻烦你，不太好，我又没钱还你！	说什么钱呢？看你吃东西的样子我就高兴	文本跳转;33100313	这没什么呢？钱财，身外之物。	文本跳转;33100324
33100313	daqiaomm.png	1	呜呜呜，你对我真好，以后你就管我吃了哦，恩恩，现在可以敞开了吃了，走，我们继续下一家！	这……	获得好感;13010010		
33100314	daqiaomm.png	1	我……我……我咋知道一走上街就嘴馋了嘛？忍不住吃了别人的东西，才发现没带钱，呜呜呜	走吧，我带你先回家去拿钱	文本跳转;33100315		
33100315	luren5.png		这就走了？这点钱打发叫花子么？别让大爷我动手哦！	滚蛋，那凉快哪呆着去	文本跳转;33100316		
33100316	luren5.png		哎哟喂，吃了霸王餐还不讲理了，要不我报官，我们去评评理去？	算了，赶紧滚吧	文本跳转;33100307	欠揍是不？赶紧滚	文本跳转;33100317
33100317	luren5.png		青山不改，绿水长流，我们走着瞧，小子你给记着！	少来吓唬你大爷，滚	文本跳转;33100318		
33100318	daqiaomm.png	1	好凶好凶哦，吓死我了！	看嘛，为了你惹到小流氓了	文本跳转;33100319		
33100319	daqiaomm.png	1	恩恩，原来这世界还是有好人的，雷锋叔叔最好了！	雷锋叔叔可不是钱袋子哦	文本跳转;33100320		
33100320	daqiaomm.png	1	不就叫你请我吃点东西么？至于么，哼哼，你不请我吃我就跟着你不走了	小姑娘，你是吃定我咯？	文本跳转;33100321		
33100321	daqiaomm.png	1	小女子怎么敢呢？嘻嘻，赶紧付钱吧，我都等不急开动了，哇咔咔	好吧好吧，请你吃	文本跳转;33100310	看你那着急的样子，哈哈，笑死我了	文本跳转;33100322
33100322	daqiaomm.png	1	哎呀哎呀，你还这么笑人家，哼哼，小心我揍你哦	你来啊你来啊，嘿嘿	文本跳转;33100323		
33100323	daqiaomm.png	1	不和你玩了，说好了请我吃东西都请，没诚意，算了，我走了。	别走嘛，我刚才逗你的	文本跳转;33100311		
33100324	daqiaomm.png	1	可是我就是没有身外之物啊，看来你是个富家子弟，唉，以后我们还是少来往吧，别人会说你闲话的！	谁TM敢说我啊？			
33110101	yujimm.png	1	霸王，霸王，你在哪？呜呜呜，虞姬好可怜哦，公子，你可看见我家霸王？	谁是霸王？姑娘你找谁？	文本跳转;33110102		
33110102	yujimm.png	1	霸王就是霸王啊，还能有谁敢叫霸王的？找不到我家霸王，虞姬可该怎么办啊？呜呜呜	要不我带姑娘去找找？	文本跳转;33110103	你可知霸王去哪了？	文本跳转;33110124
33110103	yujimm.png	1	恩恩，感谢你，找到霸王，我一定让霸王好好赏赐你，我记得我和霸王分别是在一条河边！	那我们去河边找找看	文本跳转;33110104		
33110104	yujimm.png	1	恩，霸王也真是，把虞姬给丢在外面，就不怕虞姬被坏人绑了去么？	你在说我么？	文本跳转;33110105	确实不应该啊	文本跳转;33110122
33110105	yujimm.png	1	小女子怎么敢呢？那边有个船家，我们去问问？	恩恩，好的	文本跳转;33110106		
33110106	yujimm.png	1	喂，那位船家，看到一个相貌英武，身披战甲的男子过河去没？	身披战甲？这危险了！	文本跳转;33110107		
33110107	luren5.png		是看到一个男子过河去了，不知道是不是姑娘要找的人！要不我载姑娘过去看看？	那我们过去看看吧	文本跳转;33110108	我们都不会水哦？小心有诈	文本跳转;33110121
33110108	luren5.png		老汉出卖点劳动力，这船资还请公子先给上吧？	给钱	文本跳转;33110109	没上船先买票？	文本跳转;33110120
33110109	luren5.png		坐好了，船可能有点颠簸哦！	我晕船	文本跳转;33110110		
33110110	luren5.png		到河中间，该办正事了，嘿嘿，客官请坐好，钱财拿出来，要钱要命选一条，天堂地狱有一刀！	我擦，真有强盗！姑娘别怕，一切有我！	文本跳转;33110111		
33110111	luren5.png		快点，钱财拿出来，说不得要给这条河填两条冤魂！	我给我给	文本跳转;33110112	有话好说，有话好说	文本跳转;33110117
33110112	luren5.png		公子好说话，我也不磨叽，送你们安全渡河，人品保证，童叟无欺！	这还童叟无欺？	文本跳转;33110113		
33110113	yujimm.png	1	公子，这人好凶，要是霸王在，怎可能给他钱，三两下就收拾了他！	嘘，小声点，好汉不吃眼前亏！	文本跳转;33110114		
33110114	yujimm.png	1	公子，怎可忍让恶人，这种人该杀，要是霸王……要是霸王……呜呜呜，虞姬好想霸王！	可惜我不是霸王	文本跳转;33110115	霸王也会顾及姑娘安危吧	文本跳转;33110116
33110115	yujimm.png	1	公子，虞姬还是自己去找霸王吧，就不麻烦公子了，就此别过！	那姑娘可要多加小心了，唉			
33110116	yujimm.png	1	原来公子是顾及到小女子安危，虞姬误会公子了，在这里给公子赔罪了，我们继续去找霸王吧！	好吧，再找找看	获得好感;13010011		
33110117	luren5.png		快点，本人外号只图财不害命，你别让老子给改了外号哦！	我给我给	文本跳转;33110113	我和这姑娘素不相识，您看？	文本跳转;33110118
33110118	luren5.png		看个屁，最见不得抛弃同伴的人，给我死来！	还好我会点狗刨，我跳河	文本跳转;33110119		
33110119	luren5.png		算你小子跑的快，不然，哼，姑娘，我也是迫不得已，送你过河，自谋生路去吧！	这人差距咋这么大呢？			
33110120	luren5.png		那要不老汉拉公子两位到了对岸再付船资？	这还差不多	文本跳转;33110110		
33110121	yujimm.png	1	公子过虑了，看船家一副和善的样子，不会的！	这还和善？船家，船资怎么算	文本跳转;33110120		
33110122	yujimm.png	1	不准你说霸王坏话，哼，你再说我就……我就……不理你了！	你说过了，我说还不行？	文本跳转;33110123		
33110123	yujimm.png	1	当然不行了，只能我说，哼，我去问那边船家呢，看看有没有见过霸王！	……	文本跳转;33110106		
33110124	yujimm.png	1	感谢公子，我也不知道霸王去哪了啊，唉	那我们到处看看吧	文本跳转;33110104		
33110201	yujimm.png	1	怎么还是找不到霸王啊？呜呜呜，虞姬好伤心！	姑娘还在找你的霸王呢？	文本跳转;33110202		
33110202	yujimm.png	1	找不到了，找不到了，虞姬好像记不起来很多事了，怎么办啊？	我再陪姑娘找找？	文本跳转;33110203	要不我带你去看下大夫？	文本跳转;33110227
33110203	yujimm.png	1	就怕已经找不到了，虞姬都已经记不起霸王的样子了，怎么办怎么办？	记不起你还找？	文本跳转;33110204		
33110204	yujimm.png	1	霸王，霸王，那个就是霸王，你让虞姬找的好苦啊！	……谁？	文本跳转;33110205		
33110205	luren4.png		美人儿，找霸王我作甚？我就是你家霸王，要不跟我回家去吧？嘿嘿	不要去	文本跳转;33110206	这就是霸王？	文本跳转;33110225
33110206	luren4.png		哪来的野小子，坏你家大爷好事，找死么？	小流氓，赶紧滚蛋	文本跳转;33110207		
33110207	yujimm.png	1	你……你……你不是霸王，霸王不会这么说话的，你骗虞姬，你不是霸王！	听到没，滚蛋	文本跳转;33110208		
33110208	luren4.png		小子，看到没，刚才这位美人儿把我衣服给扯坏了，不用赔么？	拿着钱赶紧滚蛋	文本跳转;33110209	给你钱不知道你有命花没？	文本跳转;33110222
33110209	yujimm.png	1	公子，我没扯他衣服，他讹你的！你怎可……？	免得那流氓继续骚扰虞姬，些许钱没什么	文本跳转;33110210		
33110210	yujimm.png	1	公子，你对虞姬太好了，谢过公子！我相信我一定能找到霸王的，到时会好好酬谢公子！	这没什么的，无需挂心	文本跳转;33110211	还要找啊？	文本跳转;33110221
33110211	yujimm.png	1	好香，好香，这是虞姬最爱吃的桂花糕的味道，以前霸王常常买个虞姬吃，可惜桂花糕在，霸王不在了！	那我买给姑娘吃吧	文本跳转;33110212	物是人非就是说的如此吧	文本跳转;33110217
33110212	yujimm.png	1	这桂花糕味道……味道怎么是苦的呢？呜呜呜，霸王在哪啊？	姑娘不必伤心，我们再找找好了	文本跳转;33110213		
33110213	yujimm.png	1	就怕找不到了，真的很感谢公子了，虞姬不知道该怎么办了，呜呜呜	要不姑娘再客栈稍事休息，我们明天再找？	文本跳转;33110214		
33110214	yujimm.png	1	可是……虞姬没钱啊，住不了客栈，呜呜呜	房费的事，我来就好了	文本跳转;33110215	那要不姑娘去我家，我给姑娘收拾好了客房	文本跳转;33110216
33110215	yujimm.png	1	公子真是善心人，虞姬不知道该如何感谢公子了！	区区小事，何足挂齿	获得好感;13010011		
33110216	yujimm.png	1	虞姬怎可随便去别人家住宿呢？虞姬不是那么随便的人，公子，就此别过，虞姬先告辞了！	别走啊，姑娘别走！			
33110217	yujimm.png	1	霸王不知身在何方？没有虞姬，不知道还习惯不？	姑娘真是痴心一片哦	文本跳转;33110218		
33110218	yujimm.png	1	头好疼……头好疼，每次回想以前头就特别疼！	要不姑娘再客栈稍事休息，我们明天再找？	文本跳转;33110214	那姑娘就不要去想以前了，身体最重要	文本跳转;33110219
33110219	yujimm.png	1	公子说的是，虞姬一定要把身体保重好，不然怎么找霸王呢？	姑娘知道就好	文本跳转;33110220		
33110220	yujimm.png	1	天色不早了，公子，就此别过，太麻烦公子陪我这么久了，我们后会有期！	后会有期！	获得好感;13010011		
33110221	yujimm.png	1	当然要找啊，公子要嫌麻烦就虞姬自己去找好了！	姑娘这是说的什么话，陪你找就是了	文本跳转;33110217		
33110222	luren4.png		小子，威胁我呢？来人啦，有人扯坏了衣服仗着身强体壮要欺负人啦，大家来看看哦！	算你恨，滚蛋	文本跳转;33110209	别给脸不要脸，要我动手你就别想走了	文本跳转;33110223
33110223	luren4.png		小子，青山不改，绿水长流，咋们走着瞧！	滚	文本跳转;33110224		
33110224	yujimm.png	1	公子，我们走吧，别为了小流氓生气了！	还不是因为他们要欺负你啊	文本跳转;33110210		
33110225	yujimm.png	1	你……你……你不是霸王，霸王不会这么说话的，你骗虞姬，你不是霸王！	还真是个假货	文本跳转;33110226		
33110226	luren4.png		美人儿，这条街上人称小霸王的就是我了，你不是找我么？嗯哼	不是找你的，滚蛋	文本跳转;33110208		
33110227	yujimm.png	1	不去不去，虞姬要找霸王，虞姬要找把霸王！	这可如何是好	文本跳转;33110204		
33110301	yujimm.png	1	公子，公子，虞姬可找到你了，呜呜呜，那家客栈老板好凶哦，把虞姬撵出来了，说虞姬没房费了！呜呜呜	怎么回事？	文本跳转;33110302		
33110302	yujimm.png	1	呜呜呜，虞姬连住的地方都没有了，老板娘嫌我没钱交房费，不让我住了，呜呜呜	岂有此理，带我去看看	文本跳转;33110303	那我们换家客栈好了	文本跳转;33110325
33110303	luren1.png		小姑娘可别乱说话，我这可是明码标价的客栈，可不是善堂，没钱当然要给有钱的人腾出房间咯	不是给的一个月房费么？	文本跳转;33110304		
33110304	luren1.png		一个月是下等房的钱，姑娘住的上等房，当然只能够住两天咯，这都三天了，我还免了他一天的钱呢！	不稀罕你的施舍	文本跳转;33110305	你这是坑骗这位姑娘吧	文本跳转;33110322
33110305	luren1.png		谁会和钱过不去呢？多谢公子了，嘻嘻！下次再来住哦！	鬼才来你这黑店，虞姬，我们走	文本跳转;33110306		
33110306	yujimm.png	1	虞姬该何去何从啊？都是让公子破费，虞姬与心难安啊，公子别对虞姬太好了！	为何不要对你好呢？	文本跳转;33110307	小事而已，姑娘不必在意	文本跳转;33110321
33110307	yujimm.png	1	只怕公子对虞姬太好，让虞姬成了习惯，虞姬会离不开公子的！可是霸王……	还记挂着你的霸王呢？	文本跳转;33110308		
33110308	yujimm.png	1	其实虞姬现在找霸王只想问问他，为何舍得把虞姬一个人丢下，让虞姬孤苦无依……呜呜呜	这不是有我陪着你么？	文本跳转;33110309	别想了，伤心的就让他过去吧	文本跳转;33110320
33110309	yujimm.png	1	呜呜呜	别哭了别哭了，我们去吃点东西，肚子有点饿了	文本跳转;33110310		
33110310	yujimm.png	1	一切听公子的！	来，试试，这个糯米团挺好吃的	文本跳转;33110311	要不我回家给虞姬露一手，我做饭也是一绝哦	文本跳转;33110318
33110311	yujimm.png	1	恩恩，味道真的不错，谢谢公子！	这有什么可说谢的呢	文本跳转;33110312		
33110312	yujimm.png	1	恩恩，真好吃！呜呜呜，得遇公子真是虞姬的幸运，虞姬……不知怎么报答公子，呜呜呜	说什么报答，你的快乐就是我的快乐	文本跳转;33110313	说什么报答不报答的	文本跳转;33110314
33110313	yujimm.png	1	有公子如此对虞姬，虞姬还有什么可奢求的呢？让虞姬以后就跟随公子为奴为婢来报答公子好了！	怎可让你做奴婢呢？你是我的宝贝	获得好感;13010011		
33110314	yujimm.png	1	虞姬一定会铭记公子的大恩大德，将来……将来……呜呜呜，虞姬也不知道将来是什么样子！	好了好了，不哭了，将来怎么样谁知道呢？	文本跳转;33110315		
33110315	yujimm.png	1	虞姬愿同公子打拼将来，随公子鞍前马后，出战天下，不知公子可愿否？	征战天下，我所愿也	文本跳转;33110316	我只想安稳的和虞姬过点小日子	文本跳转;33110317
33110316	yujimm.png	1	那虞姬以后就跟随公子，希望公子对虞姬不离不弃，虞姬不想再被人给抛弃了！	那是当然，绝不会抛弃虞姬你的！	获得好感;13010011		
33110317	yujimm.png	1	七尺男儿，不想宏图大志，却思儿女情长，虞姬难道看错公子了？公子先想想吧，虞姬先行告辞！	虞姬，这是……			
33110318	yujimm.png	1	虞姬可不是那么随便的人，去公子家，我怕还是多有不便哦！公子不会想……	虞姬你误会了，不去就不去吧	文本跳转;33110319		
33110319	yujimm.png	1	多谢公子的理解！	你我之间没什么可说谢的	文本跳转;33110314		
33110320	yujimm.png	1	恩恩，虞姬一定开开心心的，不让公子担心，公子，要不我们去吃点东西吧？虞姬有点饿了	好好好，那吃点什么呢	文本跳转;33110310		
